q_V165,time,blood.V165,blood.Mecm,blood.Mebm,blood.Mpbm,blood.R1,blood.R2,blood.N1,blood.N2,blood.Mecm_V165,blood.Mebm_V165,blood.Mpbm_V165,blood.R1_V165,blood.R2_V165,blood.N1_V165,blood.N2_V165,blood.R2_V165_N1,blood.R2_V165_N2,blood.R1_N1,blood.R1_N2,blood.Mebm_V165_R1,blood.Mebm_V165_R2,main.V165,main.Mecm,main.Mebm,main.Mpbm,main.R1,main.R2,main.N1,main.N2,main.Mecm_V165,main.Mebm_V165,main.Mpbm_V165,main.R1_V165,main.R2_V165,main.N1_V165,main.N2_V165,main.R2_V165_N1,main.R2_V165_N2,main.R1_N1,main.R1_N2,main.Mebm_V165_R1,main.Mebm_V165_R2,primary.V165,primary.Mecm,primary.Mebm,primary.Mpbm,primary.R1,primary.R2,primary.N1,primary.N2,primary.Mecm_V165,primary.Mebm_V165,primary.Mpbm_V165,primary.R1_V165,primary.R2_V165,primary.N1_V165,primary.N2_V165,primary.R2_V165_N1,primary.R2_V165_N2,primary.R1_N1,primary.R1_N2,primary.Mebm_V165_R1,primary.Mebm_V165_R2
0.027,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55518092313805e-17,2.14992484555502e-11,1.99992916274719e-12,1.99993008888841e-11,9.4508195452424e-16,4.65111636460656e-15,3.13204335271171e-13,3.13648813054948e-13,7.5154444845166e-16,6.57309152121722e-17,6.99111114838752e-16,2.40468506183049e-18,6.31766460629368e-19,2.189073575692e-16,7.03259279467675e-17,4.45396375968263e-17,1.60301654097482e-17,3.21810168983883e-14,3.22266714266985e-14,2.28174143506949e-18,2.82459606403482e-18,3.24652956027126e-15,2.14980803011773e-11,1.99982118110905e-12,1.99982142336527e-11,1.35163110859557e-15,3.93321200768594e-15,3.12411970490698e-13,3.13492857031733e-13,1.91969882317504e-15,1.77489939327851e-16,1.7857663471395e-15,7.21143062763345e-18,1.59690326207874e-18,7.52154165436942e-16,2.41933825949071e-16,8.92341093263547e-17,3.17256274491266e-17,3.19172955015325e-14,3.20273678133694e-14,7.42731588216719e-19,5.86220086395185e-19
0.027,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55556396350246e-17,2.14992484038954e-11,1.99992915787688e-12,1.99993008408333e-11,9.45080986429702e-16,4.65097538687258e-15,3.13206279118318e-13,3.136508462812e-13,7.51596103334804e-16,6.57354806829482e-17,6.99159165892848e-16,2.40484323563091e-18,6.31791146216218e-19,2.18929407436666e-16,7.03330318232531e-17,4.45428682171834e-17,1.60312897225924e-17,3.21812276536734e-14,3.22268928858567e-14,2.28192003986912e-18,2.82472242071022e-18,3.25165730694551e-15,2.14980769890432e-11,1.99982087260028e-12,1.99982111525977e-11,1.35163639975294e-15,3.93010438705016e-15,3.12410302231239e-13,3.13493572186506e-13,1.92301095721323e-15,1.77796476015448e-16,1.78884740205876e-15,7.22321655968473e-18,1.59854571380637e-18,7.53834752907752e-16,2.42476240667459e-16,8.93643553930368e-17,3.17709443519643e-17,3.19172793568696e-14,3.20276135649446e-14,7.44105691327432e-19,5.86818086796275e-19
0.027,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55591444937234e-17,2.149924835667e-11,1.99992915342409e-12,1.9999300796903e-11,9.45080167151173e-16,4.65084792812532e-15,3.13207936360379e-13,3.13652583623427e-13,7.51643329076727e-16,6.57396538925242e-17,6.99203096815571e-16,2.40498804997411e-18,6.3181398289172e-19,2.18949400181906e-16,7.03394727593068e-17,4.45458003695916e-17,1.60323106975673e-17,3.21814076322888e-14,3.22270824500245e-14,2.28208339109918e-18,2.82483880368763e-18,3.2565392916993e-15,2.14980738357835e-11,1.99982057888977e-12,1.99982082193327e-11,1.35164157414787e-15,3.9271543278574e-15,3.12408521245544e-13,3.13494054982486e-13,1.926164217172e-15,1.78088309177098e-16,1.79178066713668e-15,7.23443836050665e-18,1.60010929779843e-18,7.55434476320207e-16,2.42992560216905e-16,8.9488218239156e-17,3.18140417745531e-17,3.19172432408425e-14,3.20278261381617e-14,7.45413948116947e-19,5.87387154992417e-19
0.027,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55623525995077e-17,2.14992483134767e-11,1.99992914935138e-12,1.99993007567235e-11,9.45079474362857e-16,4.65073266093582e-15,3.1320934891958e-13,3.13654068017285e-13,7.51686523027616e-16,6.57434700828022e-17,6.99243277235006e-16,2.40512067498515e-18,6.31835108829358e-19,2.18967539553654e-16,7.03453164351989e-17,4.45484638696166e-17,1.60332386104653e-17,3.2181561309244e-14,3.22272447167859e-14,2.28223284771458e-18,2.82494605272574e-18,3.26118737701146e-15,2.14980708337117e-11,1.99982029926171e-12,1.99982054267079e-11,1.3516466171377e-15,3.9243533135523e-15,3.12406660918624e-13,3.13494345226675e-13,1.92916628874938e-15,1.783661501004e-16,1.79457329185982e-15,7.24512315502713e-18,1.60159779657065e-18,7.56957308573092e-16,2.43484066334012e-16,8.96060228029613e-17,3.18550325075445e-17,3.19171911125512e-14,3.20280102075304e-14,7.46659534661243e-19,5.87928705866426e-19
0.027,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55652900358192e-17,2.14992482739563e-11,1.99992914562489e-12,1.99993007199606e-11,9.45078889047071e-16,4.65062838803659e-15,3.13210552612318e-13,3.13655336177701e-13,7.51726044377999e-16,6.57469611132858e-17,6.99280041281885e-16,2.40524217219827e-18,6.31854651189461e-19,2.18984007777899e-16,7.03506215915995e-17,4.45508852587404e-17,1.60340826110478e-17,3.21816925103951e-14,3.2227383620681e-14,2.28236963957022e-18,2.825044924622e-18,3.2656128420196e-15,2.14980679755234e-11,1.99982003303561e-12,1.9998202767928e-11,1.35165151777791e-15,3.92169333730583e-15,3.12404748968065e-13,3.13494476667197e-13,1.93202447734105e-15,1.78630674878661e-16,1.7972320719451e-15,7.25529674891553e-18,1.6030148114441e-18,7.58407016644484e-16,2.43951974350497e-16,8.97180759137379e-17,3.18940230767975e-17,3.19171263066585e-14,3.20281697789509e-14,7.47845471167855e-19,5.88444082149452e-19
0.027,4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55679804547866e-17,2.14992482377837e-11,1.99992914221395e-12,1.99993006863119e-11,9.45078395007148e-16,4.65053403017991e-15,3.13211578036416e-13,3.13656419499415e-13,7.51762218166517e-16,6.57501558147489e-17,6.99313691317724e-16,2.40535350549323e-18,6.31872727208426e-19,2.1899896797087e-16,7.0355440807671e-17,4.45530881999131e-17,1.60348508593147e-17,3.21818045064933e-14,3.22275025288513e-14,2.2824948807842e-18,2.82513610364106e-18,3.26982641266424e-15,2.14980652542725e-11,1.99981977956459e-12,1.99982002365318e-11,1.3516562682015e-15,3.91916686794419e-15,3.12402808306906e-13,3.13494477884702e-13,1.93474572802261e-15,1.78882526259643e-16,1.79976346792794e-15,7.26498369475918e-18,1.60436377155676e-18,7.59787173513703e-16,2.44397437034906e-16,8.9824667507219e-17,3.19311141622969e-17,3.19170516262692e-14,3.20283082858406e-14,7.48974629993689e-19,5.88934558791038e-19
0.027,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55704453231952e-17,2.14992482046645e-11,1.99992913909042e-12,1.99993006555036e-11,9.45077978451851e-16,4.65044861495612e-15,3.13212451329601e-13,3.13657344827206e-13,7.51795338823033e-16,6.57530803022689e-17,6.99344501230771e-16,2.40545555081639e-18,6.31889445137743e-19,2.19012566268603e-16,7.03598211877785e-17,4.45550938213361e-17,1.60355506438454e-17,3.21819000936162e-14,3.22276043228858e-14,2.28260958157683e-18,2.82522021032892e-18,3.27383829007263e-15,2.14980626633564e-11,1.99981953823357e-12,1.99981978263771e-11,1.35166086309377e-15,3.91676681821653e-15,3.12400857779205e-13,3.13494373054025e-13,1.93733664431992e-15,1.79122315382289e-16,1.80217362262312e-15,7.27420735463264e-18,1.60564794229767e-18,7.61101169272891e-16,2.44821548173514e-16,8.99260717336065e-17,3.19664009800242e-17,3.19169694222409e-14,3.20284286714184e-14,7.50049743197628e-19,5.89401346919602e-19
0.027,4260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55727041410258e-17,2.14992481743317e-11,1.99992913622959e-12,1.99993006272873e-11,9.45077627640807e-16,4.65037126653584e-15,3.13213194817894e-13,3.13658135114669e-13,7.51825673306046e-16,6.57557582527317e-17,6.99372719354516e-16,2.40554910483514e-18,6.3190490505896e-19,2.19024933707399e-16,7.03638049678714e-17,4.45569210156521e-17,1.60361884847129e-17,3.21819816619532e-14,3.222769146886e-14,2.28271465877596e-18,2.82529780899027e-18,3.27765817731249e-15,2.14980601964948e-11,1.99981930845762e-12,1.99981955316224e-11,1.351665299248e-15,3.91448651528441e-15,3.12398912786919e-13,3.13494182594922e-13,1.93980350586262e-15,1.79350623410233e-16,1.80446837754656e-15,7.2829899592966e-18,1.60687043323124e-18,7.62352221490746e-16,2.45225345910536e-16,9.00225479704539e-17,3.19999736310415e-17,3.19168816608974e-14,3.20285334591373e-14,7.51073409662339e-19,5.89845597454411e-19
0.027,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55747746359444e-17,2.14992481465428e-11,1.99992913360861e-12,1.99993006014345e-11,9.45077332581998e-16,4.65030119629169e-15,3.13213827569865e-13,3.13658809987653e-13,7.51853463885392e-16,6.57582111511897e-17,6.99398571056221e-16,2.40563489265547e-18,6.31919199595906e-19,2.1903618788523e-16,7.03674300512353e-17,4.45585867006797e-17,1.60367702231136e-17,3.21820512546318e-14,3.22277660772703e-14,2.28281094515349e-18,2.82536941405712e-18,3.28129530463312e-15,2.14980578477155e-11,1.99981908968046e-12,1.99981933467117e-11,1.35166957519024e-15,3.91231967330861e-15,3.12396985823955e-13,3.1349392372797e-13,1.94215228500608e-15,1.79568003069932e-16,1.80665328837769e-15,7.29135266424606e-18,1.60803420556815e-18,7.63543384886301e-16,2.4560981586619e-16,9.01143417510499e-17,3.20319174214835e-17,3.19167899818301e-14,3.2028624812977e-14,7.52048101816299e-19,5.90268404419207e-19
0.027,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55766729366366e-17,2.14992481210742e-11,1.99992913120674e-12,1.99993005777427e-11,9.45077084773717e-16,4.65023769424885e-15,3.13214365870428e-13,3.13659386226167e-13,7.51878930614189e-16,6.57604585099081e-17,6.99422261036468e-16,2.40571357471419e-18,6.31932414541345e-19,2.19046434430505e-16,7.03707304821189e-17,4.45601060469593e-17,1.60373010995423e-17,3.21821106180253e-14,3.22278299543221e-14,2.28289919773569e-18,2.82543549553659e-18,3.2847584532999e-15,2.14980556113379e-11,1.99981888137296e-12,1.99981912663604e-11,1.35167369086244e-15,3.91026036800465e-15,3.1239508693098e-13,3.13493610949399e-13,1.94438866249844e-15,1.79774980100478e-16,1.80873363953339e-15,7.29931560280419e-18,1.60914207922803e-18,7.64677560366137e-16,2.459758940498e-16,9.02016856175269e-17,3.20623131566536e-17,3.1916695747226e-14,3.20287045890537e-14,7.5297617198389e-19,5.90670807998635e-19
0.027,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55784137275377e-17,2.14992480977296e-11,1.99992912900512e-12,1.99993005560269e-11,9.45076876984406e-16,4.6501801213113e-15,3.13214823625828e-13,3.13659878176526e-13,7.51902273528348e-16,6.57625180634113e-17,6.99443975375202e-16,2.40578575294358e-18,6.31944629412182e-19,2.19055768301339e-16,7.03737368647057e-17,4.45614926766202e-17,1.6037785822082e-17,3.21821612447737e-14,3.22278846458182e-14,2.28298010521159e-18,2.82549648369253e-18,3.28805597811802e-15,2.14980534819582e-11,1.99981868303178e-12,1.9998189285542e-11,1.35167764735549e-15,3.90830301303923e-15,3.1239322408258e-13,3.13493256436621e-13,1.94651804226136e-15,1.79972054621447e-16,1.81071445791748e-15,7.30689793644424e-18,1.61019673953211e-18,7.65757503474233e-16,2.46324469583724e-16,9.02847999067327e-17,3.20912374120038e-17,3.19166000839565e-14,3.20287743798037e-14,7.53859858388839e-19,5.91053797371364e-19
0.027,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55800103871787e-17,2.1499248076327e-11,1.99992912698662e-12,1.99993005361175e-11,9.45076703064902e-16,4.65012790220851e-15,3.1321521270982e-13,3.13660298103864e-13,7.51923674606647e-16,6.57644059424237e-17,6.99463883355003e-16,2.40585197629371e-18,6.31955917944676e-19,2.19064274935695e-16,7.03764767339939e-17,4.45627588374457e-17,1.60382286261519e-17,3.21822044105768e-14,3.22279314747172e-14,2.28305429454724e-18,2.82555277308839e-18,3.2911958287328e-15,2.14980514544351e-11,1.99981849417807e-12,1.9998187399474e-11,1.35168144668446e-15,3.90644233814123e-15,3.12391403516679e-13,3.13492870394504e-13,1.94854556534665e-15,1.80159702424521e-16,1.81260052590379e-15,7.31411790250635e-18,1.61120074355703e-18,7.66785832299636e-16,2.46656387252665e-16,9.03638934758634e-17,3.2118762783415e-17,3.19165039194794e-14,3.20288355518034e-14,7.54701290833885e-19,5.91418313347766e-19
0.027,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55814751120301e-17,2.14992480567007e-11,1.99992912513561e-12,1.99993005178604e-11,9.4507655778825e-16,4.65008051910847e-15,3.13215543259563e-13,3.13660656493607e-13,7.51943299520088e-16,6.57661368292043e-17,6.99482139088433e-16,2.40591274568622e-18,6.31966348538814e-19,2.190720312702e-16,7.03789748843249e-17,4.45639155554587e-17,1.60386333268665e-17,3.21822412056546e-14,3.22279715732724e-14,2.2831223368997e-18,2.82560472609615e-18,3.29418556978573e-15,2.14980495238774e-11,1.99981831435611e-12,1.99981856036065e-11,1.35168509159967e-15,3.90467336880565e-15,3.1238963001468e-13,3.1349246135101e-13,1.9504761231252e-15,1.80338376194068e-16,1.81439639360477e-15,7.32099285946198e-18,1.61215652617597e-18,7.67765034883482e-16,2.46972449891689e-16,9.04391643739624e-17,3.21449581188842e-17,3.19164080124538e-14,3.20288892781501e-14,7.55502496077565e-19,5.91765250835193e-19
0.027,4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55828190275433e-17,2.14992480386997e-11,1.99992912343785e-12,1.99993005011153e-11,9.45076436713109e-16,4.6500375058435e-15,3.13215823928523e-13,3.13660962309323e-13,7.51961299195616e-16,6.5767724096461e-17,6.99498882972643e-16,2.40596851846412e-18,6.31975984659442e-19,2.19079106643304e-16,7.03812536606149e-17,4.45649727688861e-17,1.60390033649936e-17,3.21822725616535e-14,3.22280059105349e-14,2.28318475291226e-18,2.82565267595765e-18,3.29703239999904e-15,2.14980476856307e-11,1.99981814313251e-12,1.99981838936096e-11,1.35168858542831e-15,3.90299140747364e-15,3.12387907139556e-13,3.1349203640955e-13,1.95231436975908e-15,1.8050850666141e-16,1.8161063904735e-15,7.32753932986826e-18,1.61306640580939e-18,7.68697476163303e-16,2.47273420625196e-16,9.05108004646442e-17,3.21698887334606e-17,3.19163129788376e-14,3.20289365661815e-14,7.56265402927081e-19,5.92095461149892e-19
0.027,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55840522878452e-17,2.14992480221865e-11,1.99992912188039e-12,1.99993004857542e-11,9.45076336067243e-16,4.6499984426979e-15,3.13216062102641e-13,3.1366122321324e-13,7.51977811215872e-16,6.57691799317535e-17,6.99514242991484e-16,2.40601971239452e-18,6.31984885200349e-19,2.19085563596512e-16,7.03833332167139e-17,4.45659394459563e-17,1.60393418473595e-17,3.21822992746526e-14,3.22280353158897e-14,2.28324201746251e-18,2.82569692946926e-18,3.29974317025517e-15,2.14980459352665e-11,1.99981798009478e-12,1.99981822653635e-11,1.35169193194175e-15,3.90139201607797e-15,3.12386237438068e-13,3.13491601464343e-13,1.95406473400357e-15,1.80670503697076e-16,1.81773463628232e-15,7.33377304114335e-18,1.61393258990422e-18,7.69585404489549e-16,2.47560024968039e-16,9.05789800047256e-17,3.21936166090436e-17,3.19162193141272e-14,3.20289782812083e-14,7.56991847064793e-19,5.92409754191356e-19
0.027,4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55851841653637e-17,2.14992480070356e-11,1.99992912045138e-12,1.99993004716602e-11,9.4507625264818e-16,4.64996295170846e-15,3.1321626408507e-13,3.13661445754829e-13,7.51992961074004e-16,6.57705154490489e-17,6.99528335882769e-16,2.4060667092736e-18,6.31993104816271e-19,2.19091458585755e-16,7.03852317447848e-17,4.45668236886467e-17,1.60396515824335e-17,3.21823220248368e-14,3.22280604991962e-14,2.28329456392534e-18,2.82573776934857e-18,3.30232440073222e-15,2.14980442685702e-11,1.99981782485022e-12,1.9998180714948e-11,1.35169513524483e-15,3.89987099984935e-15,3.12384622612384e-13,3.13491161384155e-13,1.95573143038148e-15,1.80824757344977e-16,1.81928505151757e-15,7.3397089642847e-18,1.6147571801576e-18,7.70430957746112e-16,2.47832952799052e-16,9.06438721828878e-17,3.22162005804551e-17,3.19161274123004e-14,3.2029015166834e-14,7.57683575624309e-19,5.92708900492383e-19
0.027,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55862231315077e-17,2.14992479931324e-11,1.99992911914004e-12,1.9999300458727e-11,9.45076183738532e-16,4.64993069243224e-15,3.13216435254069e-13,3.136616355321e-13,7.52006863300097e-16,6.57717407888895e-17,6.9954126818611e-16,2.40610985817758e-18,6.32000694227005e-19,2.19096842613476e-16,7.03869656791161e-17,4.45676328242005e-17,1.60399351117166e-17,3.21823413933205e-14,3.22280820680233e-14,2.28334278800561e-18,2.82577545633148e-18,3.3047822971517e-15,2.14980426815309e-11,1.99981767702534e-12,1.99981792386323e-11,1.35169819968371e-15,3.89842439228664e-15,3.12383063665605e-13,3.1349072016902e-13,1.95731846976878e-15,1.80971638802112e-16,1.82076136722669e-15,7.34536135064358e-18,1.61554217749981e-18,7.71236169104064e-16,2.48092860216385e-16,9.07056376220095e-17,3.22376965090376e-17,3.1916037581945e-14,3.20290478623521e-14,7.5834225153097e-19,5.92993633155901e-19
0.027,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55871769293815e-17,2.14992479803723e-11,1.99992911793649e-12,1.99993004468572e-11,9.45076127033746e-16,4.64990135813837e-15,3.13216580197932e-13,3.13661797329536e-13,7.520196224737e-16,6.57728652084465e-17,6.99553137184807e-16,2.40614947839787e-18,6.32007700496955e-19,2.1910176179076e-16,7.03885498773692e-17,4.45683734859856e-17,1.60401947374776e-17,3.21823578765315e-14,3.22281005423996e-14,2.28338705118808e-18,2.82581023103963e-18,3.30712276619052e-15,2.14980411703316e-11,1.99981753626464e-12,1.99981778328657e-11,1.35170112976933e-15,3.89704844119925e-15,3.12381561025031e-13,3.13490281083879e-13,1.95882966942752e-15,1.81111501347081e-16,1.82216713435111e-15,7.35074376686183e-18,1.61628948684863e-18,7.72002972435198e-16,2.48340371283195e-16,9.07644288483778e-17,3.22581574448761e-17,3.19159500599819e-14,3.20290769176442e-14,7.58969457620364e-19,5.93264649687968e-19
0.027,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55880526393992e-17,2.14992479686598e-11,1.99992911683174e-12,1.99993004359618e-11,9.45076080580565e-16,4.64987467238449e-15,3.13216702830302e-13,3.13661935236051e-13,7.52031334135137e-16,6.57738971625829e-17,6.99564031753587e-16,2.40618586209396e-18,6.32014167292995e-19,2.19106257837638e-16,7.03899977818912e-17,4.45690516850499e-17,1.60404325473021e-17,3.21823718985112e-14,3.22281163674343e-14,2.28342768384692e-18,2.82584231565112e-18,3.30935143010538e-15,2.1498039731338e-11,1.99981740222947e-12,1.99981764942672e-11,1.35170393011415e-15,3.89573959573779e-15,3.12380114646536e-13,3.13489846772486e-13,1.96026866251873e-15,1.81244681220516e-16,1.82350573257547e-15,7.35586912806884e-18,1.61700092164654e-18,7.72733207409861e-16,2.48576079671596e-16,9.08203907306225e-17,3.22776337786174e-17,3.19158650233372e-14,3.20291028059344e-14,7.59566700547542e-19,5.93522613734966e-19
0.027,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5588856738561e-17,2.14992479579076e-11,1.99992911581755e-12,1.99993004259597e-11,9.45076042724562e-16,4.64985038594084e-15,3.13216806488697e-13,3.13662052745869e-13,7.52042085606771e-16,6.57748443769093e-17,6.99574033122551e-16,2.40621927669398e-18,6.32020135122927e-19,2.1911036852878e-16,7.03913215634142e-17,4.45696728735437e-17,1.60406504358562e-17,3.21823838214306e-14,3.2228129924119e-14,2.28346498805135e-18,2.8258719154022e-18,3.31147364061413e-15,2.14980383610933e-11,1.99981727459808e-12,1.99981752196208e-11,1.35170660538027e-15,3.89449449433475e-15,3.12378724102655e-13,3.13489419354472e-13,1.96163890712584e-15,1.81371498460192e-16,1.82478037872163e-15,7.36074972943282e-18,1.61767820819129e-18,7.73428624301279e-16,2.48800550212003e-16,9.08736608909058e-17,3.22961733837533e-17,3.19157825988608e-14,3.20291259347147e-14,7.60135414498627e-19,5.93768156731802e-19
0.027,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55895951540588e-17,2.14992479480358e-11,1.99992911488639e-12,1.99993004167767e-11,9.45076012065419e-16,4.64982827402808e-15,3.13216894018712e-13,3.13662152844787e-13,7.52051956733973e-16,6.57757139136942e-17,6.9958321556646e-16,2.40624996706901e-18,6.32025641556508e-19,2.19114128090865e-16,7.03925322491695e-17,4.45702420010252e-17,1.6040850124213e-17,3.21823939545822e-14,3.22281415385714e-14,2.28349924010014e-18,2.82589921994241e-18,3.31349449207586e-15,2.14980370563061e-11,1.99981715306347e-12,1.99981740058654e-11,1.35170916023681e-15,3.89330995348314e-15,3.12377388657049e-13,3.13489000508008e-13,1.9629436948171e-15,1.81492257693453e-16,1.8259941347135e-15,7.36539727615134e-18,1.61832298976897e-18,7.74090888516866e-16,2.49014320354488e-16,9.09243700906151e-17,3.23138217501385e-17,3.191570287175e-14,3.20291466550998e-14,7.60676964715824e-19,5.94001879467193e-19
0.027,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5590273311807e-17,2.14992479389713e-11,1.99992911403137e-12,1.99993004083446e-11,9.45075987418827e-16,4.64980813383831e-15,3.13216967845954e-13,3.1366223808395e-13,7.52061020554412e-16,6.57765122313994e-17,6.99591647027332e-16,2.40627815750445e-18,6.32030721430705e-19,2.19117567557192e-16,7.03936398372156e-17,4.45707635645213e-17,1.60410331770439e-17,3.21824025620683e-14,3.2228151489945e-14,2.28353069281365e-18,2.82592440456239e-18,3.31541883400796e-15,2.14980358138419e-11,1.99981703733424e-12,1.99981728500844e-11,1.35171159932542e-15,3.89218295728692e-15,3.12376107327178e-13,3.13488591540173e-13,1.96418615877271e-15,1.8160724888938e-16,1.82714991513732e-15,7.36982291196356e-18,1.61893683059837e-18,7.74721584875192e-16,2.49217901548133e-16,9.09726425925743e-17,3.23306221094304e-17,3.19156258926973e-14,3.20291652698397e-14,7.61192650845922e-19,5.94224353571151e-19
0.027,5160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55908961804206e-17,2.14992479306473e-11,1.9999291132462e-12,1.99993004006014e-11,9.4507596778403e-16,4.64978978231072e-15,3.13217030037504e-13,3.13662310642931e-13,7.52069343903287e-16,6.57772452385073e-17,6.99599389677451e-16,2.40630405348914e-18,6.3203540704058e-19,2.19120715084416e-16,7.03946533985497e-17,4.45712416531114e-17,1.60412010179337e-17,3.21824098693728e-14,3.22281600171989e-14,2.2835595776085e-18,2.82594763131013e-18,3.31725128297671e-15,2.1498034630719e-11,1.9998169271321e-12,1.99981717495053e-11,1.35171392723243e-15,3.89111064772217e-15,3.12374878937034e-13,3.13488193446828e-13,1.96536928150136e-15,1.81716748072928e-16,1.82825049441978e-15,7.37403724626046e-18,1.61952121959504e-18,7.75322221645736e-16,2.49411780543938e-16,9.10185965015811e-17,3.23466155530676e-17,3.19155516839472e-14,3.20291820401824e-14,7.61683710121882e-19,5.94436122929422e-19
0.027,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55914683111053e-17,2.14992479230027e-11,1.9999291125251e-12,1.99993003934902e-11,9.4507595231619e-16,4.64977305413634e-15,3.13217082354427e-13,3.13662372383676e-13,7.52076987961181e-16,6.57779183422395e-17,6.9960650042898e-16,2.40632784334021e-18,6.32039728317012e-19,2.191235962357e-16,7.039558116839e-17,4.45716799876879e-17,1.60413549430464e-17,3.21824160689807e-14,3.22281673248913e-14,2.28358610637767e-18,2.82596905000909e-18,3.31899623389502e-15,2.14980335040989e-11,1.99981682219306e-12,1.99981707014861e-11,1.35171614846672e-15,3.89009031555345e-15,3.12373702161393e-13,3.1348780696353e-13,1.96649590216856e-15,1.81821018003162e-16,1.82929851364507e-15,7.37805037986555e-18,1.62007757396269e-18,7.7589423436717e-16,2.49596420626318e-16,9.10623440848876e-17,3.23618411433438e-17,3.19154802444331e-14,3.20291971917533e-14,7.62151320386365e-19,5.94637705028906e-19
0.027,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55919938738714e-17,2.14992479159814e-11,1.99992911186279e-12,1.99993003869587e-11,9.45075940302839e-16,4.64975779996861e-15,3.13217126296631e-13,3.13662424896621e-13,7.52084008750458e-16,6.57785364926943e-17,6.99613031395748e-16,2.40634969968038e-18,6.32043712992287e-19,2.19126234234087e-16,7.03964306278547e-17,4.45720819564723e-17,1.60414961333381e-17,3.21824213251819e-14,3.22281735881367e-14,2.28361047319549e-18,2.82598879918934e-18,3.3206578707585e-15,2.14980324312769e-11,1.99981672226501e-12,1.99981697035126e-11,1.35171826744224e-15,3.8891193918537e-15,3.12372575562849e-13,3.13487432608779e-13,1.96756872355817e-15,1.8192030881752e-16,1.83029648703077e-15,7.3818719295527e-18,1.62060724261916e-18,7.76438989458562e-16,2.49772262777855e-16,9.11039920740871e-17,3.23763360180728e-17,3.19154115541066e-14,3.20292109195919e-14,7.62596602965607e-19,5.94829592237917e-19
0.027,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5592476690439e-17,2.14992479095322e-11,1.99992911125442e-12,1.99993003809594e-11,9.45075931143828e-16,4.64974388481873e-15,3.13217163141179e-13,3.13662469540144e-13,7.52090457585498e-16,6.5779104222865e-17,6.99619030312064e-16,2.40636978078172e-18,6.32047386754508e-19,2.19128650189419e-16,7.03972085771113e-17,4.45724506467848e-17,1.60416256654884e-17,3.21824257781775e-14,3.22281789568493e-14,2.28363285586548e-18,2.82600700694132e-18,3.32224017685052e-15,2.14980314096826e-11,1.99981662710851e-12,1.99981687531916e-11,1.35172028846459e-15,3.88819544008126e-15,3.1237149762274e-13,3.13487070720756e-13,1.96859031868672e-15,1.82014858643933e-16,1.83124680808057e-15,7.38551105136702e-18,1.62111150946425e-18,7.76957787636797e-16,2.49939726781565e-16,9.1143641949731e-17,3.23901354893008e-17,3.19153455776099e-14,3.20292233924663e-14,7.63020625401387e-19,5.95012253024581e-19
