q_V165,time,blood.V165,blood.Mecm,blood.Mebm,blood.Mpbm,blood.R1,blood.R2,blood.N1,blood.N2,blood.Mecm_V165,blood.Mebm_V165,blood.Mpbm_V165,blood.R1_V165,blood.R2_V165,blood.N1_V165,blood.N2_V165,blood.R2_V165_N1,blood.R2_V165_N2,blood.R1_N1,blood.R1_N2,blood.Mebm_V165_R1,blood.Mebm_V165_R2,main.V165,main.Mecm,main.Mebm,main.Mpbm,main.R1,main.R2,main.N1,main.N2,main.Mecm_V165,main.Mebm_V165,main.Mpbm_V165,main.R1_V165,main.R2_V165,main.N1_V165,main.N2_V165,main.R2_V165_N1,main.R2_V165_N2,main.R1_N1,main.R1_N2,main.Mebm_V165_R1,main.Mebm_V165_R2,primary.V165,primary.Mecm,primary.Mebm,primary.Mpbm,primary.R1,primary.R2,primary.N1,primary.N2,primary.Mecm_V165,primary.Mebm_V165,primary.Mpbm_V165,primary.R1_V165,primary.R2_V165,primary.N1_V165,primary.N2_V165,primary.R2_V165_N1,primary.R2_V165_N2,primary.R1_N1,primary.R1_N2,primary.Mebm_V165_R1,primary.Mebm_V165_R2
0.27,1920,8.12494611840414e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49350975387492e-16,2.14948464324279e-11,1.99925351721509e-12,1.99952059836541e-11,5.50166227950168e-14,5.04637524248524e-15,0,0,5.15356757212551e-15,2.03544492400554e-16,4.79401634616332e-15,8.50716703320478e-16,2.60012682714481e-17,0,0,0,0,0,0,5.26844828655802e-16,1.60934637943274e-17,1.65652544440881e-15,2.14990173538202e-11,1.9999037537955e-12,1.99990859105304e-11,6.29514685521744e-14,5.29235762187688e-15,0,0,9.82646179318503e-16,7.97323729620012e-17,9.14089469133496e-16,1.70951741139845e-16,4.79042620938444e-18,0,0,0,0,0,0,1.6063743996748e-17,4.50087336716918e-19
0.27,1980,8.21542531246398e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49217572300557e-16,2.14948478246749e-11,1.99925353874114e-12,1.99952072787676e-11,5.50393187303922e-14,5.05012792485646e-15,0,0,5.1521753251473e-15,2.03436068606199e-16,4.79272123269521e-15,8.50852217855188e-16,2.6015365739164e-17,0,0,0,0,0,0,5.26921924667382e-16,1.61032655266103e-17,1.65638863279885e-15,2.14990174647246e-11,1.99990375837726e-12,1.99990860136978e-11,6.30063185070409e-14,5.29737128453804e-15,0,0,9.82535274239041e-16,7.97126902401222e-17,9.13986301617715e-16,1.71099412886286e-16,4.79495605838292e-18,0,0,0,0,0,0,1.60783918623157e-17,4.50540569899991e-19
0.27,2040,8.29972364804382e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49085692151427e-16,2.14948492751859e-11,1.99925359884239e-12,1.99952086280801e-11,5.50586534071513e-14,5.05332247561097e-15,0,0,5.15072481415983e-15,2.03334466994724e-16,4.7913719201487e-15,8.50927206513386e-16,2.60261448200341e-17,0,0,0,0,0,0,5.26956011114284e-16,1.61106794259424e-17,1.65627224778036e-15,2.14990175591218e-11,1.99990376227481e-12,1.99990861015086e-11,6.30530325101392e-14,5.30165421770236e-15,0,0,9.8244087782774e-16,7.96959376474897e-17,9.13898491002555e-16,1.71225168410475e-16,4.7988264871636e-18,0,0,0,0,0,0,1.60908596684821e-17,4.50927838556396e-19
0.27,2100,8.37825511371597e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4895715787523e-16,2.14948507443551e-11,1.99925368646603e-12,1.9995209994749e-11,5.50751805045007e-14,5.05604365030588e-15,0,0,5.14925564502805e-15,2.03239615620242e-16,4.79000525118891e-15,8.50956225290333e-16,2.60342465477381e-17,0,0,0,0,0,0,5.26957747850106e-16,1.61161704278018e-17,1.65617325348466e-15,2.14990176394488e-11,1.99990376558841e-12,1.99990861762316e-11,6.30928173815042e-14,5.30531292201215e-15,0,0,9.82360549959007e-16,7.96816794135281e-17,9.13823767403718e-16,1.71332265322378e-16,4.80213363056714e-18,0,0,0,0,0,0,1.61014733159119e-17,4.51258785301509e-19
0.27,2160,8.45140814400849e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48833260750578e-16,2.14948522025878e-11,1.99925379297064e-12,1.99952113512446e-11,5.50893561417641e-14,5.05836314125212e-15,0,0,5.14779741225905e-15,2.03151348534703e-16,4.78864875558984e-15,8.50950805949468e-16,2.60401966282676e-17,0,0,0,0,0,0,5.26935560889463e-16,1.61201198601792e-17,1.65608906326805e-15,2.14990177077928e-11,1.99990376840411e-12,1.99990862398075e-11,6.31267009246089e-14,5.30843837614623e-15,0,0,9.82292206784787e-16,7.96695445048018e-17,9.13760192357949e-16,1.71423475809219e-16,4.80495957302113e-18,0,0,0,0,0,0,1.61105095771958e-17,4.51541631163135e-19
0.27,2220,8.51954671713915e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48714877326614e-16,2.14948536281896e-11,1.99925391164582e-12,1.99952126773858e-11,5.51015567117995e-14,5.06034161378959e-15,0,0,5.14637181056436e-15,2.03069432896386e-16,4.78732261447848e-15,8.50920049588808e-16,2.60444255545711e-17,0,0,0,0,0,0,5.26896081251812e-16,1.61228399430086e-17,1.65601747381542e-15,2.14990177659294e-11,1.9999037707956e-12,1.99990862938876e-11,6.31555584835434e-14,5.31110829910536e-15,0,0,9.82234070271495e-16,7.9659217047452e-17,9.13706111880469e-16,1.71501159316529e-16,4.80737441217097e-18,0,0,0,0,0,0,1.61182036268299e-17,4.51783388816175e-19
0.27,2280,8.58301151384741e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48602562834295e-16,2.14948550056708e-11,1.99925403732341e-12,1.99952139587637e-11,5.51120933953627e-14,5.06203042219742e-15,0,0,5.14499432929227e-15,2.02993590181944e-16,4.78604123655097e-15,8.50871107016167e-16,2.60472852748129e-17,0,0,0,0,0,0,5.26844500490339e-16,1.61245858319009e-17,1.65595660869183e-15,2.14990178153743e-11,1.99990377282589e-12,1.99990863398827e-11,6.31801355597234e-14,5.31338908275983e-15,0,0,9.82184624292198e-16,7.96504281458619e-17,9.13660115620644e-16,1.71567324242124e-16,4.80943801637487e-18,0,0,0,0,0,0,1.61247553785538e-17,4.51990042705541e-19
0.27,2340,8.64212110611241e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4849662564073e-16,2.14948563243903e-11,1.99925416606335e-12,1.99952151854794e-11,5.51212239788966e-14,5.06347305604696e-15,0,0,5.14367560971221e-15,2.02923512671073e-16,4.78481452066257e-15,8.50809567054854e-16,2.60490629934056e-17,0,0,0,0,0,0,5.26784858277722e-16,1.61255656101423e-17,1.65590487007335e-15,2.14990178574223e-11,1.9999037745491e-12,1.99990863789982e-11,6.32010670730065e-14,5.31533744272552e-15,0,0,9.82142576655088e-16,7.96429489034868e-17,9.13621001539628e-16,1.71623680336135e-16,4.81120152240973e-18,0,0,0,0,0,0,1.61303348308987e-17,4.52166701546538e-19
0.27,2400,8.69717315190612e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48397186437155e-16,2.14948575774698e-11,1.9992542949005e-12,1.99952163511348e-11,5.51291624812814e-14,5.06470635969278e-15,0,0,5.14242253007288e-15,2.02858876150442e-16,4.7836488651841e-15,8.50739770066558e-16,2.604999259015e-17,0,0,0,0,0,0,5.26720274694827e-16,1.61259485701543e-17,1.65586089752433e-15,2.14990178931736e-11,1.99990377601095e-12,1.99990864122549e-11,6.32188937652318e-14,5.31700182862626e-15,0,0,9.8210682640857e-16,7.96365844746927e-17,9.1358774549636e-16,1.71671683229342e-16,4.81270861243114e-18,0,0,0,0,0,0,1.61350865843313e-17,4.52317727676996e-19
0.27,2460,8.74844557799393e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48304225146407e-16,2.14948587609297e-11,1.99925442164067e-12,1.99952174520275e-11,5.51360870000421e-14,5.06576156078605e-15,0,0,5.1412390710807e-15,2.02799349602559e-16,4.78254797309833e-15,8.50665060806178e-16,2.60502640629553e-17,0,0,0,0,0,0,5.2665313759041e-16,1.61258720713211e-17,1.65582353282453e-15,2.14990179235644e-11,1.99990377725039e-12,1.99990864405251e-11,6.32340761702342e-14,5.31842362881389e-15,0,0,9.82076435778025e-16,7.96311689983851e-17,9.13559475142362e-16,1.71712572287529e-16,4.81399660316472e-18,0,0,0,0,0,0,1.61391336639549e-17,4.52446846938084e-19
0.27,2520,8.79619773744516e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48217617963984e-16,2.14948598729979e-11,1.99925454469671e-12,1.99952184865093e-11,5.51421461103183e-14,5.06666513797608e-15,0,0,5.14012700445404e-15,2.0274460249789e-16,4.78151349251536e-15,8.50587992111435e-16,2.60500313320709e-17,0,0,0,0,0,0,5.26585253488935e-16,1.61254472145918e-17,1.6557917899778e-15,2.14990179493936e-11,1.99990377830076e-12,1.99990864645521e-11,6.32470065114277e-14,5.31963819950535e-15,0,0,9.82050606133145e-16,7.96265612844277e-17,9.1353544756572e-16,1.71747402802658e-16,4.81509737524477e-18,0,0,0,0,0,0,1.61425807583473e-17,4.52557242126909e-19
0.27,2580,8.84067153219627e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48137166483231e-16,2.14948609135643e-11,1.99925466295724e-12,1.9995219454478e-11,5.5147464087207e-14,5.06743955316395e-15,0,0,5.13908643908598e-15,2.02694310188942e-16,4.7805455247311e-15,8.50510488787131e-16,2.6049418686959e-17,0,0,0,0,0,0,5.2651796896201e-16,1.61247635347484e-17,1.65576482965103e-15,2.14990179713414e-11,1.99990377919043e-12,1.99990864849684e-11,6.32580188344501e-14,5.32067574392795e-15,0,0,9.82028657440551e-16,7.96226411418559e-17,9.13515030177254e-16,1.71777073375366e-16,4.81603816637276e-18,0,0,0,0,0,0,1.61455169663277e-17,4.5265163255398e-19
0.27,2640,8.88209249390452e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48062620479667e-16,2.14948618837504e-11,1.99925477568114e-12,1.99952203569766e-11,5.51521451711976e-14,5.06810386963998e-15,0,0,5.13811625275222e-15,2.02648157807707e-16,4.77964302581596e-15,8.50433979290243e-16,2.60485261093269e-17,0,0,0,0,0,0,5.26452268094728e-16,1.61238928778443e-17,1.6557419373959e-15,2.14990179899868e-11,1.99990377994355e-12,1.99990865023126e-11,6.32673976367268e-14,5.32156206333452e-15,0,0,9.82010010717299e-16,7.96193062538187e-17,9.13497684388173e-16,1.71802349212134e-16,4.8168422483983e-18,0,0,0,0,0,0,1.61480181282037e-17,4.52732341824452e-19
0.27,2700,8.92067081859876e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47993695625231e-16,2.14948627855714e-11,1.99925488241365e-12,1.99952211958799e-11,5.51562770551135e-14,5.06867427404977e-15,0,0,5.13721443194765e-15,2.02605842989154e-16,4.77880412274191e-15,8.50359501390616e-16,2.60474336660899e-17,0,0,0,0,0,0,5.26388850625428e-16,1.61228926032385e-17,1.65572250509782e-15,2.14990180058227e-11,1.99990378058068e-12,1.99990865170446e-11,6.32753852169401e-14,5.32231919856287e-15,0,0,9.8199417305985e-16,7.9616469517997e-17,9.13482951683564e-16,1.7182388195014e-16,4.81752950541322e-18,0,0,0,0,0,0,1.61501488055901e-17,4.52801355622868e-19
0.27,2760,8.95660235239837e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47930087157199e-16,2.14948636216647e-11,1.9992549829194e-12,1.99952219736411e-11,5.51599337374418e-14,5.06916451728899e-15,0,0,5.13637833809431e-15,2.02567077679484e-16,4.77802636101787e-15,8.5028778681543e-16,2.60462051329086e-17,0,0,0,0,0,0,5.26328194476662e-16,1.61218082261303e-17,1.65570601517637e-15,2.14990180192722e-11,1.99990378111932e-12,1.99990865295562e-11,6.32821879343181e-14,5.32296597809222e-15,0,0,9.81980724878445e-16,7.96140567831944e-17,9.13470441747395e-16,1.71842226529775e-16,4.81811692740196e-18,0,0,0,0,0,0,1.6151963963627e-17,4.5286037100089e-19
0.27,2820,8.99006952693331e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4787148032674e-16,2.14948643950884e-11,1.99925507712916e-12,1.99952226931052e-11,5.51631778597284e-14,5.06958628703592e-15,0,0,5.13560491484573e-15,2.02531589236293e-16,4.77730689753082e-15,8.50219328935983e-16,2.60448909813905e-17,0,0,0,0,0,0,5.26270605693202e-16,1.61206755968415e-17,1.65569202713072e-15,2.14990180306896e-11,1.99990378157434e-12,1.99990865401771e-11,6.32879815394574e-14,5.32351848622454e-15,0,0,9.81969309016753e-16,7.96120049230474e-17,9.13459822341187e-16,1.71857855556217e-16,4.81861903183443e-18,0,0,0,0,0,0,1.61535104009191e-17,4.52910838435036e-19
0.27,2880,9.0212422441407e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47817558291658e-16,2.14948651091551e-11,1.99925516509761e-12,1.9995223357353e-11,5.51660626236344e-14,5.06994952262216e-15,0,0,5.13489084836387e-15,2.02499120985718e-16,4.7766426496407e-15,8.50154436783649e-16,2.60435308401684e-17,0,0,0,0,0,0,5.26216258230582e-16,1.61195226966987e-17,1.65568016608242e-15,2.14990180403785e-11,1.99990378195839e-12,1.999908654919e-11,6.32929157144186e-14,5.32399046303169e-15,0,0,9.81959621481318e-16,7.96102601965797e-17,9.13450810680326e-16,1.71871171524919e-16,4.81904822375452e-18,0,0,0,0,0,0,1.61548279654369e-17,4.5295399772713e-19
0.27,2940,9.05027871089638e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47768007987125e-16,2.14948657673131e-11,1.99925524697062e-12,1.99952239695927e-11,5.51686333653296e-14,5.07026268125279e-15,0,0,5.13423269013893e-15,2.02469432368736e-16,4.77603040943145e-15,8.50093278054e-16,2.60421555210933e-17,0,0,0,0,0,0,5.2616522557244e-16,1.61183711167329e-17,1.65567011301924e-15,2.14990180485975e-11,1.99990378228225e-12,1.99990865568356e-11,6.32971179393874e-14,5.32439364601328e-15,0,0,9.81951403544441e-16,7.96087768527878e-17,9.13443166087884e-16,1.71882517230321e-16,4.81941510338515e-18,0,0,0,0,0,0,1.61559505887257e-17,4.52990908658167e-19
0.27,3000,9.07732622452489e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47722524401529e-16,2.14948663730527e-11,1.99925532295781e-12,1.99952245330723e-11,5.51709288503474e-14,5.07053296316682e-15,0,0,5.13362695005159e-15,2.02442298778106e-16,4.77546693028045e-15,8.50035913257775e-16,2.60407886860294e-17,0,0,0,0,0,0,5.26117505779749e-16,1.61172372741004e-17,1.65566159649094e-15,2.1499018055567e-11,1.99990378255505e-12,1.99990865633189e-11,6.33006967858007e-14,5.32473806196047e-15,0,0,9.81944435018254e-16,7.96075159430023e-17,9.13436683737948e-16,1.71892184624351e-16,4.81972872878977e-18,0,0,0,0,0,0,1.61569071656563e-17,4.53022477164583e-19
0.27,3060,9.10252191065235e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47680813605039e-16,2.14948669298374e-11,1.99925539331381e-12,1.99952250510112e-11,5.51729823402459e-14,5.07076650213416e-15,0,0,5.13307016587848e-15,2.02417511174328e-16,4.77494899151476e-15,8.49982322741511e-16,2.60394482167757e-17,0,0,0,0,0,0,5.26073041260522e-16,1.6116133411621e-17,1.65565438553347e-15,2.14990180614743e-11,1.99990378278458e-12,1.9999086568814e-11,6.33037447210046e-14,5.32503227628266e-15,0,0,9.81938528526628e-16,7.96064443098005e-17,9.13431189327131e-16,1.71900422365038e-16,4.81999684045584e-18,0,0,0,0,0,0,1.61577223031301e-17,4.53049477701808e-19
0.27,3120,9.1259934151643e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47642594800789e-16,2.14948674410492e-11,1.99925545832136e-12,1.99952255265564e-11,5.51748224728061e-14,5.07096852668089e-15,0,0,5.13255895421292e-15,2.02394875538888e-16,4.77447344577935e-15,8.49932428002333e-16,2.60381473397281e-17,0,0,0,0,0,0,5.26031734310868e-16,1.61150684181994e-17,1.65564828364899e-15,2.14990180664789e-11,1.99990378297744e-12,1.99990865734694e-11,6.33063404969067e-14,5.32528360599658e-15,0,0,9.81933524627091e-16,7.96055337263463e-17,9.13426534536866e-16,1.7190744223895e-16,4.82022605300343e-18,0,0,0,0,0,0,1.61584169572023e-17,4.53072572348439e-19
0.27,3180,9.14785955222539e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.476076016218e-16,2.14948679099561e-11,1.99925551827968e-12,1.99952259627499e-11,5.51764739897349e-14,5.07114349658785e-15,0,0,5.13209004678861e-15,2.02374212218678e-16,4.77403725282653e-15,8.4988610841975e-16,2.60368955480957e-17,0,0,0,0,0,0,5.25993459268495e-16,1.61140485012254e-17,1.65564312367851e-15,2.14990180707165e-11,1.99990378313925e-12,1.99990865774114e-11,6.3308551184328e-14,5.32549830167382e-15,0,0,9.81929287657463e-16,7.96047601637398e-17,9.13422593169768e-16,1.71913424631576e-16,4.8204220190233e-18,0,0,0,0,0,0,1.61590089753318e-17,4.53092327128358e-19
0.27,3240,9.16823091044146e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47575582847576e-16,2.14948683396878e-11,1.99925557349472e-12,1.99952263625e-11,5.51779583395241e-14,5.07129521849609e-15,0,0,5.13166031540346e-15,2.0235535520077e-16,4.77363750270078e-15,8.49843214321936e-16,2.6035699357016e-17,0,0,0,0,0,0,5.25958071959111e-16,1.61130777368023e-17,1.65563876343637e-15,2.14990180743024e-11,1.99990378327479e-12,1.99990865807472e-11,6.33104339056075e-14,5.32568170287058e-15,0,0,9.81925702199198e-16,7.96041031672504e-17,9.13419257859753e-16,1.71918523185776e-16,4.82058956906492e-18,0,0,0,0,0,0,1.61595135579792e-17,4.53109225959001e-19
0.27,3300,9.18721041930291e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47546302679595e-16,2.14948687332153e-11,1.99925562427283e-12,1.99952267285718e-11,5.5179294177985e-14,5.07142694385272e-15,0,0,5.13126678799578e-15,2.02338151347338e-16,4.77327143069371e-15,8.49803577124901e-16,2.60345629208248e-17,0,0,0,0,0,0,5.25925416984228e-16,1.6112158519164e-17,1.65563508199358e-15,2.1499018077335e-11,1.9999037833881e-12,1.99990865835681e-11,6.3312037310216e-14,5.32583837090477e-15,0,0,9.81922670066069e-16,7.96035453252527e-17,9.13416437270797e-16,1.71922868768654e-16,4.82073283124098e-18,0,0,0,0,0,0,1.61599436515671e-17,4.53123682571426e-19
0.27,3360,9.204893878067e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47519540686075e-16,2.14948690933449e-11,1.99925567091478e-12,1.99952270635769e-11,5.51804977848009e-14,5.0715414519263e-15,0,0,5.13090665790937e-15,2.02322459614028e-16,4.77293642596213e-15,8.49767017138665e-16,2.60334885366723e-17,0,0,0,0,0,0,5.25895333291954e-16,1.61112919269706e-17,1.65563197651337e-15,2.14990180798976e-11,1.99990378348262e-12,1.9999086585952e-11,6.33134028315012e-14,5.32597220228139e-15,0,0,9.81920107740223e-16,7.96030718170744e-17,9.13414053711873e-16,1.71926572849705e-16,4.8208553334213e-18,0,0,0,0,0,0,1.61603102830333e-17,4.53136050697871e-19
0.27,3420,9.22137044921545e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47495091503089e-16,2.14948694227154e-11,1.99925571371301e-12,1.99952273699671e-11,5.51815834110705e-14,5.07164112019455e-15,0,0,5.13057728796605e-15,2.02308150269042e-16,4.77263003531722e-15,8.4973334951879e-16,2.60324770544921e-17,0,0,0,0,0,0,5.25867658385561e-16,1.61104780211073e-17,1.65562935955697e-15,2.14990180820615e-11,1.99990378356128e-12,1.99990865879649e-11,6.33145657570221e-14,5.32608652558707e-15,0,0,9.81917944189166e-16,7.96026700280186e-17,9.13412041106238e-16,1.71929730377664e-16,4.82096009055291e-18,0,0,0,0,0,0,1.61606228446735e-17,4.53146632779091e-19
0.27,3480,9.23672311858239e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47472764360547e-16,2.1494869723792e-11,1.99925575294797e-12,1.99952276500395e-11,5.51825635700437e-14,5.07172798404905e-15,0,0,5.13027621063158e-15,2.02295104125887e-16,4.77234996337814e-15,8.49702388747759e-16,2.60315282098663e-17,0,0,0,0,0,0,5.25842231455227e-16,1.6109716086096e-17,1.65562715678995e-15,2.14990180838869e-11,1.99990378362655e-12,1.9999086589663e-11,6.33155561401289e-14,5.32618418426274e-15,0,0,9.81916119007122e-16,7.96023292215724e-17,9.13410343262473e-16,1.71932422230505e-16,4.82104967927236e-18,0,0,0,0,0,0,1.61608893366758e-17,4.53155687406963e-19
0.27,3540,9.25102912418435e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47452382486578e-16,2.14948699988781e-11,1.99925578888739e-12,1.99952279059327e-11,5.51834492810275e-14,5.07180378745916e-15,0,0,5.13000112528901e-15,2.02283211798984e-16,4.77209407003628e-15,8.4967395195506e-16,2.60306408934585e-17,0,0,0,0,0,0,5.25818895661533e-16,1.61090048251268e-17,1.65562530502931e-15,2.14990180854253e-11,1.99990378368054e-12,1.99990865910941e-11,6.33163995763337e-14,5.32626760731237e-15,0,0,9.81914580832589e-16,7.96020402603044e-17,9.13408912402438e-16,1.71934717301953e-16,4.82112630166039e-18,0,0,0,0,0,0,1.61611165736376e-17,4.53163435686301e-19
0.27,3600,9.26436035570892e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4743378243206e-16,2.14948702501096e-11,1.99925582178442e-12,1.99952281396363e-11,5.51842502746079e-14,5.07187002598252e-15,0,0,5.12974989341975e-15,2.02272372988752e-16,4.77186036597174e-15,8.49647861323642e-16,2.60298133683233e-17,0,0,0,0,0,0,5.25797499754205e-16,1.61083425169903e-17,1.65562375058102e-15,2.14990180867203e-11,1.99990378372502e-12,1.99990865922987e-11,6.3317117864524e-14,5.32633886970661e-15,0,0,9.81913286001085e-16,7.96017953682126e-17,9.13407707908021e-16,1.71936674278469e-16,4.82119183972006e-18,0,0,0,0,0,0,1.61613103604231e-17,4.53170066673049e-19
0.27,3660,9.27678372653584e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47416813347299e-16,2.14948704794707e-11,1.99925585187747e-12,1.99952283529962e-11,5.51849751658621e-14,5.07192798329427e-15,0,0,5.12952053231731e-15,2.02262495800314e-16,4.77164700680676e-15,8.49623945781005e-16,2.60290434444253e-17,0,0,0,0,0,0,5.25777899172473e-16,1.61077271417478e-17,1.65562244782467e-15,2.14990180878091e-11,1.9999037837615e-12,1.99990865933115e-11,6.33177295701018e-14,5.32639974398265e-15,0,0,9.81912197398169e-16,7.9601587928367e-17,9.13406695254142e-16,1.71938343152631e-16,4.82124790192828e-18,0,0,0,0,0,0,1.61614756419162e-17,4.53175742023072e-19
0.27,3720,9.28836152007481e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47401336235657e-16,2.14948706887957e-11,1.99925587939038e-12,1.99952285477161e-11,5.51856316010202e-14,5.07197876222603e-15,0,0,5.12931120782311e-15,2.02253496098682e-16,4.77145228634702e-15,8.49602042133598e-16,2.60283286180898e-17,0,0,0,0,0,0,5.25759956744243e-16,1.61071564807977e-17,1.65562135800862e-15,2.14990180887231e-11,1.99990378379128e-12,1.99990865941618e-11,6.33182505045998e-14,5.32645174432369e-15,0,0,9.81911283482906e-16,7.96014123106043e-17,9.13405845100409e-16,1.71939766512048e-16,4.82129586301475e-18,0,0,0,0,0,0,1.61616166305479e-17,4.53180599966245e-19
0.27,3780,9.29915171211275e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47387223202436e-16,2.14948708797762e-11,1.99925590453148e-12,1.99952287253731e-11,5.51862263820584e-14,5.07202331115211e-15,0,0,5.12912022645874e-15,2.02245296901501e-16,4.77127462926383e-15,8.495819957709e-16,2.60276661827523e-17,0,0,0,0,0,0,5.25743543077094e-16,1.61066281960008e-17,1.65562044822434e-15,2.14990180894893e-11,1.99990378381543e-12,1.99990865948745e-11,6.33186941341518e-14,5.3264961642139e-15,0,0,9.819105174566e-16,7.96012637248107e-17,9.13405132517802e-16,1.71940980637099e-16,4.82133689795369e-18,0,0,0,0,0,0,1.61617369149004e-17,4.5318475870383e-19
0.27,3840,9.30920827077089e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47374356712978e-16,2.14948710539759e-11,1.99925592749515e-12,1.99952288874197e-11,5.51867655729022e-14,5.07206244643174e-15,0,0,5.12894602724605e-15,2.02237827809928e-16,4.77111258348469e-15,8.49563661039769e-16,2.60270533162583e-17,0,0,0,0,0,0,5.25728536715159e-16,1.61061398917195e-17,1.65561969053338e-15,2.14990180901303e-11,1.99990378383486e-12,1.99990865954708e-11,6.33190719273824e-14,5.32653410860542e-15,0,0,9.81909876555094e-16,7.9601138095993e-17,9.13404536330354e-16,1.71942016435867e-16,4.82137201101078e-18,0,0,0,0,0,0,1.61618395521966e-17,4.53188319312892e-19
0.27,3900,9.3185814355802e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47362628870101e-16,2.14948712128303e-11,1.99925594846194e-12,1.99952290351905e-11,5.51872545902659e-14,5.07209687150662e-15,0,0,5.12878717343252e-15,2.02231024477227e-16,4.77096481249535e-15,8.49546901369246e-16,2.60264871490628e-17,0,0,0,0,0,0,5.25714824120596e-16,1.610568916295e-17,1.65561906122419e-15,2.14990180906655e-11,1.99990378385036e-12,1.99990865959686e-11,6.33193936516938e-14,5.32656652139709e-15,0,0,9.81909341446353e-16,7.96010319579059e-17,9.13404038554782e-16,1.71942900240426e-16,4.82140206056472e-18,0,0,0,0,0,0,1.6161927147069e-17,4.53191368229334e-19
0.27,3960,9.32731797709538e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47351940717745e-16,2.14948713576589e-11,1.99925596759843e-12,1.9995229169914e-11,5.51876982816209e-14,5.07212719316079e-15,0,0,5.12864234428517e-15,2.02224828114035e-16,4.77083008770703e-15,8.49531589208829e-16,2.60259648168928e-17,0,0,0,0,0,0,5.25702299525697e-16,1.61052736321621e-17,1.65561854017967e-15,2.14990180911113e-11,1.99990378386257e-12,1.99990865963833e-11,6.3319667625606e-14,5.3265942089081e-15,0,0,9.81908895717669e-16,7.9600942362474e-17,9.13403623923445e-16,1.7194365448504e-16,4.82142778031813e-18,0,0,0,0,0,0,1.6162001918644e-17,4.5319397937069e-19
