q_V165,time,blood.V165,blood.Mecm,blood.Mebm,blood.Mpbm,blood.R1,blood.R2,blood.N1,blood.N2,blood.Mecm_V165,blood.Mebm_V165,blood.Mpbm_V165,blood.R1_V165,blood.R2_V165,blood.N1_V165,blood.N2_V165,blood.R2_V165_N1,blood.R2_V165_N2,blood.R1_N1,blood.R1_N2,blood.Mebm_V165_R1,blood.Mebm_V165_R2,main.V165,main.Mecm,main.Mebm,main.Mpbm,main.R1,main.R2,main.N1,main.N2,main.Mecm_V165,main.Mebm_V165,main.Mpbm_V165,main.R1_V165,main.R2_V165,main.N1_V165,main.N2_V165,main.R2_V165_N1,main.R2_V165_N2,main.R1_N1,main.R1_N2,main.Mebm_V165_R1,main.Mebm_V165_R2,primary.V165,primary.Mecm,primary.Mebm,primary.Mpbm,primary.R1,primary.R2,primary.N1,primary.N2,primary.Mecm_V165,primary.Mebm_V165,primary.Mpbm_V165,primary.R1_V165,primary.R2_V165,primary.N1_V165,primary.N2_V165,primary.R2_V165_N1,primary.R2_V165_N2,primary.R1_N1,primary.R1_N2,primary.Mebm_V165_R1,primary.Mebm_V165_R2
0.27,3480,2.9317199608478e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20371210997503e-16,2.14986197425347e-11,1.99984664121283e-12,1.99987160395669e-11,9.57668544296534e-16,5.27921039648295e-13,3.0871407725011e-13,3.09590548726993e-13,1.38025746507982e-15,2.33308982620121e-17,1.28396043263241e-15,3.72841081384077e-18,7.81050666756529e-17,5.92808766256813e-18,2.20070029418736e-18,4.3754646750837e-16,3.57229819060894e-16,3.21415897085826e-14,3.22328506057269e-14,1.61499698575369e-18,1.28412891802507e-16,1.38143505259283e-15,2.14991806888673e-11,1.9999219965938e-12,1.99992378501094e-11,1.35899688268677e-15,5.32298186209189e-13,3.11176123321247e-13,3.117033179561e-13,8.19311137372847e-16,5.37736380175652e-17,7.62149895230568e-16,3.06667153084195e-18,6.17681059446114e-17,5.02145373071999e-18,1.84465551825558e-18,2.47598354911508e-16,1.99379817923714e-16,3.19634850181906e-14,3.20176283242007e-14,2.48724060685742e-19,2.39810447866629e-17
0.27,3540,2.932447005043e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20367991334987e-16,2.14986197922915e-11,1.99984664672763e-12,1.99987160858531e-11,9.57664951309148e-16,5.27930582307749e-13,3.08719542116964e-13,3.095959862669e-13,1.38020770694678e-15,2.33298639070563e-17,1.283914145997e-15,3.72827725636548e-18,7.81030461656584e-17,5.92792678370614e-18,2.20064031186472e-18,4.37542465849312e-16,3.57226555693186e-16,3.21421543643857e-14,3.22334114930599e-14,1.61491215572134e-18,1.28408496239153e-16,1.38142920668239e-15,2.14991806935681e-11,1.99992199703645e-12,1.99992378544823e-11,1.35899403475693e-15,5.32306608817057e-13,3.11181056375759e-13,3.1170831122856e-13,8.19306437138544e-16,5.37730558974964e-17,7.62145522919588e-16,3.06664969885514e-18,6.17679840234213e-17,5.02143445510474e-18,1.84464951163736e-18,2.47601928285147e-16,1.99382812899059e-16,3.19640391787857e-14,3.20181899439413e-14,2.48720416247224e-19,2.39811879522694e-17
0.27,3600,2.93312177738963e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20365233347979e-16,2.14986198349122e-11,1.9998466514511e-12,1.99987161255004e-11,9.57661863509422e-16,5.2793875972869e-13,3.08724223379013e-13,3.09600643192879e-13,1.38016508744642e-15,2.33289777966898e-17,1.28387449995017e-15,3.72816280928063e-18,7.81013159388405e-17,5.92778894296208e-18,2.2005889146717e-18,4.37539040299087e-16,3.57223761444758e-16,3.21426376269993e-14,3.22338914043169e-14,1.6148394699221e-18,1.28404731688693e-16,1.3814242124492e-15,2.14991806975842e-11,1.99992199741463e-12,1.99992378582181e-11,1.35899161944151e-15,5.3231380547101e-13,3.111852717285e-13,3.1171257885034e-13,8.19302421577332e-16,5.37725585454788e-17,7.62141787513809e-16,3.06663109125494e-18,6.17678797545772e-17,5.02141799255222e-18,1.84464438647975e-18,2.4760498154608e-16,1.99385372440127e-16,3.19645132549228e-14,3.2018670500174e-14,2.48717306967983e-19,2.3981310284453e-17
0.27,3660,2.93374832367322e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20362870778627e-16,2.14986198714193e-11,1.99984665549679e-12,1.99987161594602e-11,9.57659209900232e-16,5.27945767222398e-13,3.08728233394079e-13,3.09604631569241e-13,1.3801285811135e-15,2.33282186680423e-17,1.28384054057072e-15,3.72806473558337e-18,7.80998342505967e-17,5.92767083836666e-18,2.2005448727546e-18,4.37536107696842e-16,3.57221368697996e-16,3.21430512290316e-14,3.22343020302921e-14,1.6147771877199e-18,1.28401507435794e-16,1.38141994587692e-15,2.14991807010152e-11,1.99992199773772e-12,1.99992378614098e-11,1.35898957115033e-15,5.32319954614284e-13,3.11188873796983e-13,3.1171622627745e-13,8.19298990992312e-16,5.37721336193561e-17,7.62138596271931e-16,3.06661523208518e-18,6.1767790585547e-17,5.02140393277672e-18,1.84464001353496e-18,2.47607590413418e-16,1.99387559866544e-16,3.19649188200545e-14,3.20190816933706e-14,2.4871465427582e-19,2.39814148167911e-17
0.27,3720,2.93433033838408e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20360846894062e-16,2.14986199026905e-11,1.99984665896208e-12,1.99987161885493e-11,9.57656929457759e-16,5.27951772160716e-13,3.08731668410159e-13,3.09608047372769e-13,1.3800973101336e-15,2.3327568312464e-17,1.28381145128708e-15,3.72798069096314e-18,7.80985653704769e-17,5.92756964201373e-18,2.20050713274539e-18,4.37533596945454e-16,3.57219319630484e-16,3.21434052118631e-14,3.22346533739123e-14,1.61472381850797e-18,1.28398745840013e-16,1.38141630100499e-15,2.14991807039464e-11,1.99992199801374e-12,1.99992378641365e-11,1.35898783422137e-15,5.32325208716921e-13,3.11191951807082e-13,3.11719343640312e-13,8.19296060202892e-16,5.37717705741167e-17,7.62135869956193e-16,3.0666017156296e-18,6.17677143326337e-17,5.02139192531896e-18,1.84463628249936e-18,2.47609819581324e-16,1.99389429288867e-16,3.19652657750804e-14,3.20194335352107e-14,2.48712391135788e-19,2.39815041409166e-17
0.27,3780,2.93487119993578e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20359113113137e-16,2.14986199294772e-11,1.99984666193028e-12,1.99987162134669e-11,9.57654969731003e-16,5.27956917972401e-13,3.0873461087506e-13,3.09610972802058e-13,1.38007052299982e-15,2.33270111356848e-17,1.28378653302309e-15,3.72790866728506e-18,7.80974787129908e-17,5.92748293179733e-18,2.20047479235926e-18,4.37531447247047e-16,3.5721756478412e-16,3.2143708169432e-14,3.22349539939297e-14,1.61467808565914e-18,1.28396380443145e-16,1.38141318729965e-15,2.14991807064505e-11,1.99992199824955e-12,1.99992378664659e-11,1.35898636141991e-15,5.3232969805629e-13,3.11194582003272e-13,3.11722007971002e-13,8.19293556430751e-16,5.37714604001343e-17,7.62133540865826e-16,3.06659019604573e-18,6.1767649127709e-17,5.0213816708224e-18,1.84463309923733e-18,2.47611724324544e-16,1.9939102694814e-16,3.19655625900594e-14,3.20197345923305e-14,2.48710460355358e-19,2.39815804709426e-17
0.27,3840,2.93537400183008e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20357627832116e-16,2.1498619952423e-11,1.99984666447276e-12,1.99987162348116e-11,9.57653285637868e-16,5.2796132756795e-13,3.08737131414968e-13,3.0961347825541e-13,1.38004757627476e-15,2.33265337815948e-17,1.28376518723232e-15,3.7278469442501e-18,7.80965480946883e-17,5.92740863302704e-18,2.20044707866706e-18,4.3752960659995e-16,3.57216061846063e-16,3.21439674568798e-14,3.22352112134284e-14,1.61463889570662e-18,1.28394354352462e-16,1.38141052740793e-15,2.14991807085897e-11,1.999921998451e-12,1.99992378684559e-11,1.35898511266437e-15,5.3233353394732e-13,3.11196829537286e-13,3.11724285106789e-13,8.19291417493793e-16,5.37711953995576e-17,7.62131551157027e-16,3.06658037852928e-18,6.17675933726352e-17,5.02137291358198e-18,1.84463038341177e-18,2.47613351870069e-16,1.99392392360563e-16,3.19658165109909e-14,3.2019992194892e-14,2.48708813138805e-19,2.39816456984866e-17
0.27,3900,2.93584158028576e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20356355420266e-16,2.14986199720789e-11,1.99984666665061e-12,1.99987162530959e-11,9.57651838430317e-16,5.27965106274602e-13,3.08739290529369e-13,3.09615624024802e-13,1.38002791900122e-15,2.33261248103752e-17,1.28374690139646e-15,3.72779404803831e-18,7.80957510990204e-17,5.92734496848109e-18,2.20042332950653e-18,4.37528030517611e-16,3.57214774609484e-16,3.2144189369121e-14,3.22354312982265e-14,1.61460531198854e-18,1.2839261885921e-16,1.3814082552386e-15,2.14991807104172e-11,1.99992199862309e-12,1.99992378701558e-11,1.35898405394455e-15,5.32336811502563e-13,3.11198750082e-13,3.11726231317052e-13,8.19289590263246e-16,5.37709689952818e-17,7.62129851407681e-16,3.06657201178268e-18,6.17675457002646e-17,5.02136543517948e-18,1.84462806646203e-18,2.47614742569002e-16,1.9939355929561e-16,3.19660337367113e-14,3.20202126150491e-14,2.48707407854088e-19,2.39817014396671e-17
0.27,3960,2.93627653877844e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20355265360597e-16,2.14986199889168e-11,1.9998466685164e-12,1.99987162687597e-11,9.57650594804806e-16,5.27968344351551e-13,3.08741140042991e-13,3.09617461746708e-13,1.3800110793734e-15,2.33257744230766e-17,1.28373123662638e-15,3.72774871591897e-18,7.80950685332181e-17,5.92729041566825e-18,2.20040297757565e-18,4.3752668093609e-16,3.57213672087122e-16,3.21443792936726e-14,3.22356196095212e-14,1.61457653210365e-18,1.28391132257747e-16,1.38140631432268e-15,2.14991807119783e-11,1.9999219987701e-12,1.9999237871608e-11,1.35898315640347e-15,5.32339611990518e-13,3.11200391210507e-13,3.1172789469375e-13,8.19288029345474e-16,5.37707755677542e-17,7.6212839939115e-16,3.06656488159536e-18,6.17675049410702e-17,5.02135904904683e-18,1.84462608987795e-18,2.47615930897764e-16,1.99394556611863e-16,3.19662195702278e-14,3.20204012196546e-14,2.48706208980948e-19,2.39817490752464e-17
0.27,4020,2.93668126987775e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20354331514631e-16,2.14986200033438e-11,1.99984667011489e-12,1.9998716282181e-11,9.57649526137623e-16,5.27971119145453e-13,3.08742724349579e-13,3.0961903564465e-13,1.37999665333802e-15,2.33254742258993e-17,1.28371781705862e-15,3.72770986596046e-18,7.80944839637765e-17,5.92724367025103e-18,2.20038553681803e-18,4.375255252819e-16,3.57212727754794e-16,3.21445418414535e-14,3.22357807344936e-14,1.61455186862274e-18,1.28389858835951e-16,1.3814046564126e-15,2.14991807133119e-11,1.99992199889568e-12,1.99992378728486e-11,1.35898239555767e-15,5.32342004850694e-13,3.11201793574553e-13,3.11729316339819e-13,8.19286695955781e-16,5.3770610315548e-17,7.62127159028647e-16,3.06655880537132e-18,6.17674700945943e-17,5.02135359582242e-18,1.84462440372699e-18,2.47616946313481e-16,1.99395408971257e-16,3.19663785481796e-14,3.20205626009268e-14,2.48705186213538e-19,2.39817897849201e-17
0.27,4080,2.93705797471619e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20353531493224e-16,2.14986200157039e-11,1.99984667148422e-12,1.99987162936787e-11,9.57648607827574e-16,5.27973496937573e-13,3.08744081477367e-13,3.09620383593391e-13,1.37998429484391e-15,2.33252170284251e-17,1.28370632078506e-15,3.72767657110126e-18,7.80939833190977e-17,5.92720361473891e-18,2.20037059076916e-18,4.3752453567637e-16,3.57211918905547e-16,3.214468095873e-14,3.22359185980586e-14,1.61453073258165e-18,1.28388768011811e-16,1.38140324028537e-15,2.1499180714451e-11,1.99992199900295e-12,1.99992378739082e-11,1.35898175063555e-15,5.32344049415364e-13,3.11202991911513e-13,3.11730531384873e-13,8.19285556956227e-16,5.37704691362466e-17,7.62126099494177e-16,3.0665536274643e-18,6.17674403050206e-17,5.02134893938419e-18,1.84462296539708e-18,2.47617813984811e-16,1.99396137449425e-16,3.19665145515911e-14,3.20207006882565e-14,2.4870431369489e-19,2.39818245766079e-17
0.27,4140,2.93740868037934e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2035284611801e-16,2.14986200262926e-11,1.99984667265726e-12,1.99987163035287e-11,9.57647818730963e-16,5.27975534526752e-13,3.08745244001781e-13,3.09621538030357e-13,1.37997370749979e-15,2.33249966708977e-17,1.28369647209286e-15,3.72764803694937e-18,7.8093554549509e-17,5.92716929168459e-18,2.20035778257824e-18,4.37523688256162e-16,3.57211226097995e-16,3.2144800022924e-14,3.22360365584802e-14,1.61451261935284e-18,1.28387833594928e-16,1.38140203071994e-15,2.14991807154241e-11,1.99992199909459e-12,1.99992378748134e-11,1.35898120401554e-15,5.32345796380719e-13,3.11204015904878e-13,3.11731569853276e-13,8.19284584033533e-16,5.37703485246736e-17,7.62125194449809e-16,3.06654921520128e-18,6.17674148402736e-17,5.02134496346141e-18,1.84462173852376e-18,2.47618555416335e-16,1.99396760057271e-16,3.19666309006188e-14,3.20208188438766e-14,2.48703569363786e-19,2.39818543114756e-17
0.27,4200,2.93773525546893e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20352258960406e-16,2.14986200353638e-11,1.99984667366214e-12,1.99987163119671e-11,9.5764714067591e-16,5.27977280585916e-13,3.08746239827282e-13,3.09622526736214e-13,1.37996463743594e-15,2.33248078763361e-17,1.28368803482417e-15,3.72762358277263e-18,7.80931873363557e-17,5.92713988073572e-18,2.20034680646458e-18,4.3752296259281e-16,3.57210632684927e-16,3.21449019246111e-14,3.22361374891809e-14,1.61449709655022e-18,1.28387033154692e-16,1.38140099762348e-15,2.14991807162552e-11,1.99992199917286e-12,1.99992378755865e-11,1.35898074074923e-15,5.32347289063892e-13,3.11204890919531e-13,3.11732457406081e-13,8.19283752996713e-16,5.3770245485943e-17,7.621244213923e-16,3.0665454554926e-18,6.17673930741379e-17,5.02134156874017e-18,1.84462069207445e-18,2.47619188982039e-16,1.99397292186678e-16,3.19667304356061e-14,3.20209199447231e-14,2.48702934397561e-19,2.39818797253098e-17
0.27,4260,2.93803942405662e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20351755946946e-16,2.1498620043135e-11,1.99984667452298e-12,1.99987163191961e-11,9.57646558044833e-16,5.27978776824567e-13,3.08747092857124e-13,3.09623373503407e-13,1.37995686719491e-15,2.33246461239102e-17,1.28368080669297e-15,3.72760262521881e-18,7.80928728430445e-17,5.92711467898426e-18,2.20033740040106e-18,4.37522341196733e-16,3.57210124410429e-16,3.21449891376981e-14,3.22362238487411e-14,1.6144837936733e-18,1.28386347479664e-16,1.38140011528486e-15,2.14991807169651e-11,1.99992199923971e-12,1.99992378762469e-11,1.3589803481566e-15,5.32348564477e-13,3.11205638630066e-13,3.11733215975127e-13,8.19283043176943e-16,5.37701574611706e-17,7.62123761094842e-16,3.06654225194228e-18,6.17673744709581e-17,5.02133867039113e-18,1.84461979956702e-18,2.47619730381106e-16,1.99397746991383e-16,3.19668155864234e-14,3.20210064524808e-14,2.487023927367e-19,2.39819014467788e-17
0.27,4320,2.93832277821851e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20351325021359e-16,2.14986200497926e-11,1.99984667526043e-12,1.99987163253892e-11,9.57646057415611e-16,5.27980058984965e-13,3.08747823567069e-13,3.096240987087e-13,1.37995021050223e-15,2.33245075405062e-17,1.28367461442072e-15,3.72758466437218e-18,7.80926035019648e-17,5.9270930841374e-18,2.20032933984779e-18,4.37521809093247e-16,3.57209689065407e-16,3.21450637794853e-14,3.22362977407914e-14,1.61447239323942e-18,1.28385760114903e-16,1.38139936173674e-15,2.14991807175715e-11,1.99992199929681e-12,1.9999237876811e-11,1.35898001548245e-15,5.32349654244883e-13,3.11206277557676e-13,3.11733864304997e-13,8.19282436914826e-16,5.37700822640018e-17,7.62123197130081e-16,3.06653952238472e-18,6.17673585725527e-17,5.02133619595752e-18,1.84461903840276e-18,2.47620193027345e-16,1.99398135712468e-16,3.19668884317883e-14,3.20210804735195e-14,2.48701930679249e-19,2.39819200130328e-17
0.27,4380,2.93858678931542e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20350955855215e-16,2.1498620055496e-11,1.99984667589216e-12,1.99987163306947e-11,9.57645627253092e-16,5.27981157695815e-13,3.08748449496846e-13,3.09624719803543e-13,1.37994450778982e-15,2.33243888078657e-17,1.28366930957197e-15,3.72756927180993e-18,7.80923728320979e-17,5.92707458010421e-18,2.20032243238469e-18,4.37521353460055e-16,3.57209316192991e-16,3.2145127662071e-14,3.22363609652575e-14,1.61446262318923e-18,1.28385256965961e-16,1.38139871821062e-15,2.14991807180894e-11,1.99992199934558e-12,1.99992378772927e-11,1.35897973360472e-15,5.32350585389222e-13,3.11206823528941e-13,3.11734418416205e-13,8.19281919122272e-16,5.37700180263797e-17,7.62122715462591e-16,3.06653719678473e-18,6.17673449870139e-17,5.02133408355115e-18,1.8446183892972e-18,2.47620588381917e-16,1.99398467956501e-16,3.19669507500132e-14,3.20211438101786e-14,2.48701536534749e-19,2.39819358830308e-17
0.27,4440,2.93883281816284e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20350639600137e-16,2.14986200603821e-11,1.99984667643333e-12,1.99987163352399e-11,9.57645257643945e-16,5.27982099203814e-13,3.0874898567115e-13,3.09625251734036e-13,1.37993962236333e-15,2.33242870830518e-17,1.28366476498919e-15,3.72755608037087e-18,7.80921752828833e-17,5.92705872465015e-18,2.20031651311384e-18,4.3752096331722e-16,3.57208996836522e-16,3.21451823363452e-14,3.22364150622084e-14,1.61445425038215e-18,1.28384825959895e-16,1.38139816867113e-15,2.14991807185316e-11,1.99992199938723e-12,1.99992378777041e-11,1.35897949478703e-15,5.32351380998575e-13,3.11207290067865e-13,3.11734892001082e-13,8.192814769082e-16,5.37699631522106e-17,7.62122304100664e-16,3.06653521544744e-18,6.17673333791302e-17,5.02133228031142e-18,1.84461783579428e-18,2.47620926237616e-16,1.9939875193323e-16,3.19670040624173e-14,3.20211980046498e-14,2.4870120032899e-19,2.39819494489269e-17
0.27,4500,2.9390621242162e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20350368675594e-16,2.14986200645679e-11,1.99984667689692e-12,1.99987163391337e-11,9.57644940068752e-16,5.27982906000578e-13,3.08749444960264e-13,3.09625707300599e-13,1.37993543712047e-15,2.33241999303298e-17,1.28366087174001e-15,3.72754477539023e-18,7.80920061005513e-17,5.92704513882138e-18,2.20031144072063e-18,4.37520629261966e-16,3.57208723323931e-16,3.21452291296424e-14,3.22364613493715e-14,1.6144470750247e-18,1.28384456755061e-16,1.38139769941814e-15,2.14991807189093e-11,1.9999219994228e-12,1.99992378780555e-11,1.35897929246859e-15,5.32352060800838e-13,3.11207688730871e-13,3.1173529676211e-13,8.19281099258682e-16,5.37699162777722e-17,7.62121952798788e-16,3.06653352749233e-18,6.17673234621894e-17,5.02133074108898e-18,1.84461736385172e-18,2.47621214961751e-16,1.99398994658709e-16,3.19670496704677e-14,3.20212443765265e-14,2.48700913552086e-19,2.39819610457978e-17
0.27,4560,2.93927587388151e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20350136587147e-16,2.14986200681538e-11,1.99984667729405e-12,1.99987163424693e-11,9.57644667206104e-16,5.27983597359839e-13,3.08749838388985e-13,3.09626097466014e-13,1.37993185174088e-15,2.33241252628184e-17,1.28365753650318e-15,3.72753508719e-18,7.80918612136806e-17,5.92703349788584e-18,2.20030709409939e-18,4.37520343241784e-16,3.57208489083216e-16,3.21452691779667e-14,3.22365009542333e-14,1.6144409258976e-18,1.28384140492631e-16,1.3813972987468e-15,2.14991807192319e-11,1.99992199945317e-12,1.99992378783555e-11,1.35897912108592e-15,5.32352641652421e-13,3.11208029393067e-13,3.11735642701109e-13,8.19280776763687e-16,5.37698762378885e-17,7.62121652803441e-16,3.06653208955227e-18,6.17673149909672e-17,5.02132942732121e-18,1.84461696148715e-18,2.47621461703682e-16,1.99399202128884e-16,3.19670886875497e-14,3.20212840549327e-14,2.48700668943535e-19,2.39819709599532e-17
0.27,4620,2.93947514804715e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349937770781e-16,2.14986200712256e-11,1.99984667763424e-12,1.99987163453269e-11,9.57644432764227e-16,5.27984189797836e-13,3.08750175401242e-13,3.09626431619235e-13,1.37992878027966e-15,2.33240612925083e-17,1.28365467932996e-15,3.72752678464459e-18,7.80917371352119e-17,5.92702352357168e-18,2.2003033694622e-18,4.37520098360277e-16,3.57208288484504e-16,3.21453034535712e-14,3.2236534841505e-14,1.61443565626687e-18,1.28383869583839e-16,1.38139695665709e-15,2.14991807195073e-11,1.99992199947911e-12,1.99992378786117e-11,1.35897897592156e-15,5.32353137956196e-13,3.11208320492848e-13,3.11735938366384e-13,8.19280501383568e-16,5.37698420370255e-17,7.62121396635889e-16,3.0665308646647e-18,6.17673077557301e-17,5.02132830607183e-18,1.84461661847615e-18,2.47621672572119e-16,1.99399379467927e-16,3.19671220661486e-14,3.2021318006015e-14,2.48700460308835e-19,2.39819794360366e-17
0.27,4680,2.93966094892142e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349767459568e-16,2.14986200738571e-11,1.99984667792566e-12,1.99987163477748e-11,9.57644231336247e-16,5.27984697467804e-13,3.08750464086784e-13,3.09626717801332e-13,1.37992614910635e-15,2.33240064874475e-17,1.28365223172688e-15,3.72751966966768e-18,7.80916308785432e-17,5.92701497741821e-18,2.20030017786175e-18,4.37519888710998e-16,3.57208116704847e-16,3.2145332788563e-14,3.22365638366223e-14,1.61443114038067e-18,1.28383637527787e-16,1.38139666460556e-15,2.14991807197424e-11,1.99992199950125e-12,1.99992378788304e-11,1.3589788529757e-15,5.32353562018623e-13,3.11208569240932e-13,3.11736191063953e-13,8.1928026624958e-16,5.37698128245976e-17,7.62121177906598e-16,3.06652982132624e-18,6.17673015771028e-17,5.02132734921039e-18,1.84461632609452e-18,2.47621852786631e-16,1.99399531055011e-16,3.19671506211024e-14,3.20213470564663e-14,2.48700282363002e-19,2.39819866830912e-17
0.27,4740,2.93983420624967e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349621569447e-16,2.14986200761114e-11,1.99984667817529e-12,1.99987163498718e-11,9.57644058275801e-16,5.27985132498058e-13,3.08750711375354e-13,3.09626962899e-13,1.37992389513969e-15,2.33239595350633e-17,1.28365013501371e-15,3.72751357248787e-18,7.8091539885685e-17,5.92700765507875e-18,2.20029744306874e-18,4.37519709235224e-16,3.57207969612467e-16,3.21453578951042e-14,3.22365886458531e-14,1.61442727046777e-18,1.28383438755417e-16,1.38139641529331e-15,2.14991807199432e-11,1.99992199952016e-12,1.99992378790173e-11,1.35897874885725e-15,5.32353924354897e-13,3.11208781798963e-13,3.11736407038092e-13,8.19280065493398e-16,5.37697878738665e-17,7.62120991156661e-16,3.06652893268691e-18,6.17672963016796e-17,5.02132653271142e-18,1.84461607689826e-18,2.47622006807073e-16,1.99399660632635e-16,3.19671750494929e-14,3.20213719136547e-14,2.48700130597067e-19,2.39819928797426e-17
0.27,4800,2.93999578297594e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349496601385e-16,2.14986200780424e-11,1.99984667838911e-12,1.99987163516681e-11,9.57643909590112e-16,5.27985505281676e-13,3.08750923203023e-13,3.09627172810276e-13,1.37992196433569e-15,2.33239193107409e-17,1.28364833891697e-15,3.72750834760049e-18,7.80914619657335e-17,5.92700138143956e-18,2.20029509975315e-18,4.37519555600205e-16,3.57207843667642e-16,3.21453793827016e-14,3.2236609873502e-14,1.61442395416579e-18,1.28383268495887e-16,1.38139620248477e-15,2.14991807201146e-11,1.99992199953631e-12,1.99992378791767e-11,1.35897866069138e-15,5.32354233949663e-13,3.11208963432146e-13,3.11736591625625e-13,8.19279894101478e-16,5.37697665639122e-17,7.62120831722316e-16,3.06652817586314e-18,6.17672917982671e-17,5.02132583605576e-18,1.84461586453594e-18,2.47622138444186e-16,1.99399771399209e-16,3.19671959476641e-14,3.20213931828463e-14,2.48700001164158e-19,2.39819981786272e-17
0.27,4860,2.94014648040699e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349389557563e-16,2.14986200796966e-11,1.99984667857227e-12,1.99987163532069e-11,9.57643781848105e-16,5.27985824724779e-13,3.08751104654678e-13,3.09627352586477e-13,1.37992031039254e-15,2.33238848509047e-17,1.2836468003652e-15,3.72750387029838e-18,7.80913952421844e-17,5.92699600643718e-18,2.20029309192558e-18,4.37519424094927e-16,3.57207735837827e-16,3.21453977730049e-14,3.22366280366305e-14,1.61442111231749e-18,1.28383122662128e-16,1.38139602085287e-15,2.1499180720261e-11,1.99992199955009e-12,1.99992378793128e-11,1.3589785860411e-15,5.3235449847981e-13,3.11209118639662e-13,3.11736749387805e-13,8.192797477906e-16,5.37697483642291e-17,7.62120695619174e-16,3.06652753135227e-18,6.17672879546741e-17,5.0213252417192e-18,1.84461568358838e-18,2.4762225095409e-16,1.9939986608816e-16,3.19672138257795e-14,3.20214113819425e-14,2.48699890782315e-19,2.39820027101755e-17
0.27,4920,2.9402870429286e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349297869573e-16,2.14986200811135e-11,1.99984667872916e-12,1.99987163545249e-11,9.57643672101428e-16,5.27986098459256e-13,3.08751260086069e-13,3.09627506553757e-13,1.37991889364125e-15,2.33238553299558e-17,1.28364548245702e-15,3.72750003369899e-18,7.80913381078093e-17,5.92699140147482e-18,2.20029137160172e-18,4.37519311540867e-16,3.57207643524962e-16,3.21454135124702e-14,3.22366435776529e-14,1.6144186770825e-18,1.28382997752811e-16,1.38139586584678e-15,2.14991807203859e-11,1.99992199956185e-12,1.9999237879429e-11,1.35897852284076e-15,5.32354724504809e-13,3.11209251266121e-13,3.1173688422302e-13,8.19279622901535e-16,5.37697328215634e-17,7.621205794433e-16,3.06652698253336e-18,6.17672846749609e-17,5.02132473473562e-18,1.84461552943203e-18,2.4762234711902e-16,1.99399947035553e-16,3.19672291202774e-14,3.20214269540905e-14,2.48699796651552e-19,2.39820065858442e-17
