compartment,time,V165,Mecm,Mebm,Mpbm,R1,R2,N1,N2,Mecm_V165,Mebm_V165,Mpbm_V165,R1_V165,R2_V165,N1_V165,N2_V165,R2_V165_N1,R2_V165_N2,R1_N1,R1_N2,Mebm_V165_R1,Mebm_V165_R2
primary,1320,2.43030755373417e-15,2.14986079419039e-11,1.99987032817519e-12,1.99987050622366e-11,1.35852969651001e-15,4.41427770864043e-15,3.03004744320245e-13,3.0364110327246e-13,1.39205809565002e-15,1.28681488066078e-16,1.2949377633954e-15,5.37066504247254e-18,1.30531110153367e-18,4.84730842050714e-16,1.55701664751295e-16,6.39857639511327e-17,2.29215888884005e-17,3.08984051864598e-14,3.09598068267038e-14,5.27596099422324e-19,4.6274065040379e-19
primary,1380,2.47338292165361e-15,2.14985793157275e-11,1.9998676617416e-12,1.99986784332353e-11,1.35738482221981e-15,4.39720893317357e-15,3.04424658256242e-13,3.05087919667791e-13,1.42068427201367e-15,1.31326879714327e-16,1.3215667646639e-15,5.46582836253673e-18,1.32374081337348e-18,4.99229954178039e-16,1.60372368545218e-16,6.57228439699715e-17,2.35292858462774e-17,3.10493373456368e-14,3.11136443328077e-14,5.39173292983024e-19,4.72205396901607e-19
primary,1440,2.51385629234966e-15,2.14985524670825e-11,1.99986516089005e-12,1.99986534577516e-11,1.35642203433894e-15,4.37888434554385e-15,3.05635693213431e-13,3.06324347641145e-13,1.44753291701394e-15,1.33808382655658e-16,1.34654224838508e-15,5.55552864091343e-18,1.34049252693452e-18,5.12911156895482e-16,1.64780251638327e-16,6.73101211973049e-17,2.40840585232091e-17,3.11782497707076e-14,3.12453110092628e-14,5.50054420329187e-19,4.80672871307334e-19
primary,1500,2.55191918083866e-15,2.14985272616247e-11,1.99986281310439e-12,1.99986300108141e-11,1.35561191669101e-15,4.35980236984959e-15,3.06668305118184e-13,3.07380883381028e-13,1.47273837478039e-15,1.36138343587469e-16,1.36998918584225e-15,5.6401392621962e-18,1.35576926915894e-18,5.258227741487e-16,1.68940760503358e-16,6.87624080642727e-17,2.45912088040068e-17,3.1288338856112e-14,3.13580049973978e-14,5.60289746971714e-19,4.88262286258486e-19
primary,1560,2.58774587560513e-15,2.1498503576949e-11,1.99986060698084e-12,1.99986079785578e-11,1.35493006188482e-15,4.34035757978624e-15,3.07548525441233e-13,3.08283608631385e-13,1.49642305042282e-15,1.3832801348079e-16,1.39202144225382e-15,5.72000234375979e-18,1.36974754640201e-18,5.38009961273021e-16,1.72868337601729e-16,7.00931877636748e-17,2.50555542641207e-17,3.13823377972204e-14,3.14544626944829e-14,5.69925301673157e-19,4.95080389238938e-19
primary,1620,2.62149508810097e-15,2.14984813015673e-11,1.99985853213288e-12,1.99985872572725e-11,1.35435614163426e-15,4.3208588102348e-15,3.0829860246347e-13,3.09054829098614e-13,1.51869843208481e-15,1.40387642008197e-16,1.41274272752079e-15,5.79543151304245e-18,1.38258038219323e-18,5.49515006289506e-16,1.76576516403359e-16,7.13146449576562e-17,2.54814410559841e-17,3.14625836848761e-14,3.15370255087313e-14,5.7900320523453e-19,5.01221923410368e-19
primary,1680,2.6533114810385e-15,2.14984603339237e-11,1.99985657909943e-12,1.99985677524878e-11,1.35387317040754e-15,4.30154448487732e-15,3.08937549832093e-13,3.09713620635858e-13,1.53966607567984e-15,1.42326568220716e-16,1.43224751226036e-15,5.8667145322936e-18,1.39440017141502e-18,5.60377590110107e-16,1.80078003416971e-16,7.2437730824822e-17,2.58727687805617e-17,3.15310748769918e-14,3.16076969410504e-14,5.87561996631534e-19,5.06770376486896e-19
primary,1740,2.68332707013764e-15,2.14984405814637e-11,1.99985473925811e-12,1.99985493781063e-11,1.35346691688966e-15,4.28259551941345e-15,3.09481615762868e-13,3.10276296504662e-13,1.55941853576514e-15,1.44153306062274e-16,1.45062189373505e-15,5.934115740493e-18,1.40532130519109e-18,5.70635007014103e-16,1.83384747631326e-16,7.3472247704891e-17,2.62330221172867e-17,3.15895200588731e-14,3.16681914012901e-14,5.95636948057419e-19,5.11798891118413e-19
primary,1800,2.71166249962378e-15,2.14984219597666e-11,1.99985300474448e-12,1.99985320555973e-11,1.35312542975782e-15,4.26414613084636e-15,3.09944684330626e-13,3.10756807101126e-13,1.5780402329236e-15,1.45875623916655e-16,1.46794440271966e-15,5.9978782985832e-18,1.41544254680058e-18,5.80322350180391e-16,1.86507998878087e-16,7.44269432705803e-17,2.65653056435601e-17,3.16393801978823e-14,3.17199759601452e-14,6.03260363374085e-19,5.16371246864353e-19
primary,1860,2.73842819555922e-15,2.14984043917464e-11,1.99985136837748e-12,1.99985157132529e-11,1.35283865279911e-15,4.24629285084471e-15,3.10338618648357e-13,3.11167081894687e-13,1.59560825304225e-15,1.47500617820483e-16,1.48428674701609e-15,6.05822623542412e-18,1.42484915583664e-18,5.89472668205842e-16,1.89458357002736e-16,7.5309607464326e-17,2.68723794517323e-17,3.16819044224924e-14,3.17643060621241e-14,6.10461856695666e-19,5.20542851765676e-19
primary,1920,2.7637254035094e-15,2.1498387806922e-11,1.9998498235914e-12,1.99985002855094e-11,1.35259811053401e-15,4.22910200807578e-15,3.10673554327293e-13,3.11517321923542e-13,1.61219307743272e-15,1.49034778285346e-16,1.49971449063512e-15,6.1153662993719e-18,1.43361476852927e-18,5.98117098477665e-16,1.92245813715189e-16,7.61271677749885e-17,2.7156694004236e-17,3.17181607060461e-14,3.18022560753032e-14,6.17268609468159e-19,5.2436170244253e-19
primary,1980,2.78764711846586e-15,2.14983721407542e-11,1.99984836437423e-12,1.99984857123301e-11,1.35239664997564e-15,4.2126159123199e-15,3.10958150403229e-13,3.1181624998826e-13,1.62785924518311e-15,1.50484050883949e-16,1.51428766993781e-15,6.16948962514468e-18,1.44180304862592e-18,6.06284982624767e-16,1.94879788788512e-16,7.6885780075303e-17,2.74204232540912e-17,3.17490621077293e-14,3.18347454260076e-14,6.23705605586477e-19,5.27869287036399e-19
primary,2040,2.81027891565177e-15,2.14983573340486e-11,1.99984698521186e-12,1.99984719386504e-11,1.35222822744506e-15,4.19685794310288e-15,3.11199803879842e-13,3.12071324655344e-13,1.64266595074219e-15,1.5185389089364e-16,1.52806134952766e-15,6.22077322843789e-18,1.44946912681833e-18,6.14003968407397e-16,1.97369161997976e-16,7.75909133916367e-17,2.76654954680209e-17,3.17753892141143e-14,3.18625609577099e-14,6.29795844910066e-19,5.31101416422107e-19
primary,2100,2.83169969103731e-15,2.14983433324186e-11,1.99984568103812e-12,1.99984589138784e-11,1.3520877318148e-15,4.18183671804412e-15,3.11404833153244e-13,3.12288923300837e-13,1.65666758073031e-15,1.53149312375193e-16,1.54108612160963e-15,6.26938134216914e-18,1.45666084834852e-18,6.21300101511412e-16,1.99722301906898e-16,7.82474277737745e-17,2.78936214726285e-17,3.17978093313832e-14,3.18863760605651e-14,6.35560536084559e-19,5.34088976952235e-19
primary,2160,2.85198232024923e-15,2.14983300858049e-11,1.99984444719003e-12,1.9998446591447e-11,1.35197083739875e-15,4.1675494913292e-15,3.11578634822696e-13,3.1247449866927e-13,1.66991419451761e-15,1.5437493210996e-16,1.55340855303968e-15,6.31546660869186e-18,1.46341984876619e-18,6.28197909893341e-16,2.01947092342748e-16,7.8859644974274e-17,2.81063202362896e-17,3.18168928986382e-14,3.19067670386915e-14,6.41019269919002e-19,5.36858603375692e-19
primary,2220,2.87119424418834e-15,2.14983175480461e-11,1.99984327936773e-12,1.99984349284155e-11,1.35187388111154e-15,4.15398491069966e-15,3.11725817742055e-13,3.12632712777122e-13,1.6824519533347e-15,1.55535008835826e-16,1.56507158449744e-15,6.35917114212774e-18,1.46978247729399e-18,6.34720482617619e-16,2.04050957180862e-16,7.943141200648e-17,2.8304941826361e-17,3.1833127524584e-14,3.1924227114569e-14,6.46190174759099e-19,5.39433274129762e-19
primary,2280,2.88939798916063e-15,2.14983056764968e-11,1.99984217359891e-12,1.99984238851138e-11,1.35179375959992e-15,4.14112524200142e-15,3.11850317609679e-13,3.12767551437012e-13,1.69432350268452e-15,1.56633478220435e-16,1.5761148862182e-15,6.40062747436401e-18,1.47578058620688e-18,6.40889544551858e-16,2.06040883868275e-16,7.99661578800065e-17,2.84906878618028e-17,3.18469299916179e-14,3.19391784120637e-14,6.51090055380439e-19,5.41832833434025e-19
primary,2340,2.90665162873949e-15,2.14982944316867e-11,1.99984112620706e-12,1.99984134248254e-11,1.35172784288617e-15,4.12894815347887e-15,3.11955494917814e-13,3.12882422205477e-13,1.70556831267549e-15,1.57673983995105e-16,1.58657517458189e-15,6.43995939740103e-18,1.48144220326791e-18,6.46725527832578e-16,2.07923445974617e-16,8.04669439501419e-17,2.86646296289247e-17,3.18586565215641e-14,3.19519822101322e-14,6.55734516932437e-19,5.44074445890077e-19
primary,2400,2.92300919395631e-15,2.14982837770187e-11,1.9998401337833e-12,1.99984035135064e-11,1.35167390171862e-15,4.11742813742341e-15,3.120442186744e-13,3.12980238152223e-13,1.71622298065277e-15,1.58659905649563e-16,1.59648649363052e-15,6.47728271373704e-18,1.48679210274295e-18,6.52247640670761e-16,2.09704824946921e-16,8.09365083909886e-17,2.88277240526459e-17,3.18686115546969e-14,3.19629477169893e-14,6.60138075419553e-19,5.46172989897281e-19
primary,2460,2.93852103779361e-15,2.14982736784991e-11,1.9998391931613e-12,1.99983941195347e-11,1.35163004634214e-15,4.1065376342593e-15,3.12118937961079e-13,3.13063489502156e-13,1.72632150020301e-15,1.59594383059534e-16,1.60588046530517e-15,6.51270590542502e-18,1.4918522889487e-18,6.57473933816403e-16,2.11390831164932e-16,8.1377305331246e-17,2.89808277246392e-17,3.18770552572757e-14,3.19723395783985e-14,6.64314256128947e-19,5.4814139634254e-19
primary,2520,2.95323415935036e-15,2.1498264104499e-11,1.99983830139501e-12,1.99983852134881e-11,1.35159467481259e-15,4.09624791344499e-15,3.12181743092281e-13,3.13134304904917e-13,1.73589550027886e-15,1.60480338388737e-16,1.61478651188736e-15,6.54633073138209e-18,1.49664240474478e-18,6.62421364827101e-16,2.12986924337856e-16,8.17915391909656e-17,2.91247091882113e-17,3.18842099416646e-14,3.19803843028414e-14,6.68275681316447e-19,5.49990938866815e-19
primary,2580,2.96719249247513e-15,2.14982550255415e-11,1.99983745573881e-12,1.99983767679462e-11,1.3515664293094e-15,4.08652975646363e-15,3.12234417884694e-13,3.1319450383294e-13,1.74497445785056e-15,1.61320495575777e-16,1.62323205381453e-15,6.5782527615151e-18,1.50118007590794e-18,6.67105860171511e-16,2.14498233247015e-16,8.21811947378412e-17,2.9260059671529e-17,3.18902655564699e-14,3.19872757599119e-14,6.72034148355686e-19,5.51731481665807e-19
primary,2640,2.98043716312957e-15,2.14982464141121e-11,1.99983665362994e-12,1.99983687573143e-11,1.35154415916673e-15,4.07735397946874e-15,3.12278484327625e-13,3.13245641391973e-13,1.75358588715916e-15,1.62117397685881e-16,1.63124268572951e-15,6.60856185526782e-18,1.50548120095494e-18,6.71542375130249e-16,2.15929574817343e-16,8.25480633501121e-17,2.93875024485147e-17,3.18953843813402e-14,3.19931798856914e-14,6.75600699444739e-19,5.5337169032705e-19
primary,2700,2.99300671925337e-15,2.1498238244491e-11,1.99983589267274e-12,1.99983611576668e-11,1.35152688955996e-15,4.06869182665049e-15,3.12315240757689e-13,3.13289046642266e-13,1.76175550832553e-15,1.62873422378242e-16,1.63884233332613e-15,6.63734259131038e-18,1.50956019472454e-18,6.757449514225e-16,2.17285472489929e-16,8.28937659352718e-17,2.95076009922744e-17,3.18997050415901e-14,3.19982387095343e-14,6.78985683855767e-19,5.54919210697354e-19
primary,2760,3.00493733645682e-15,2.14982304926015e-11,1.99983517062467e-12,1.99983539466067e-11,1.35151379496071e-15,4.0605152599263e-15,3.12345794481252e-13,3.13325855369788e-13,1.7695073977699e-15,1.63590795712411e-16,1.64605339327438e-15,6.66467465428248e-18,1.51343019289493e-18,6.79726772476342e-16,2.18570173865014e-16,8.3219772913078e-17,2.96208660705974e-17,3.19033459411328e-14,3.20025738001742e-14,6.82198813608853e-19,5.56380820251747e-19
primary,2820,3.01626300246461e-15,2.14982231358767e-11,1.99983448538375e-12,1.99983471031418e-11,1.35150417661912e-15,4.05279716598662e-15,3.12371089651184e-13,3.13357038110888e-13,1.77686412261876e-15,1.64271604491895e-16,1.65289685825006e-15,6.69063318377527e-18,1.51710322360161e-18,6.8350021626696e-16,2.19787667587119e-16,8.35274216303712e-17,2.97277619177379e-17,3.19064081979603e-14,3.20062892149183e-14,6.85249213353419e-19,5.57762555922919e-19
primary,2880,3.02701568287601e-15,2.14982161531382e-11,1.9998338349774e-12,1.99983406075712e-11,1.35149744345144e-15,4.04551149791032e-15,3.12391931087436e-13,3.13383424117604e-13,1.78384686102255e-15,1.64917807320087e-16,1.65939242885824e-15,6.71528909008435e-18,1.52059035142549e-18,6.87076905663218e-16,2.20941699449695e-16,8.38179315354992e-17,2.98287116019229e-17,3.19089781542067e-14,3.20094740236109e-14,6.88145465150298e-19,5.59069821865228e-19
primary,2940,3.03722547048632e-15,2.14982095244892e-11,1.99983321755236e-12,1.99983344413861e-11,1.35149309581043e-15,4.03863336538837e-15,3.12409004630877e-13,3.13405721851307e-13,1.79047551007837e-15,1.6553124452276e-16,1.66555861402646e-15,6.73870934069027e-18,1.52390179823752e-18,6.90467756245136e-16,2.22035787704145e-16,8.40924174027051e-17,2.99241016941723e-17,3.19111295224073e-14,3.20122044686968e-14,6.90895648765378e-19,5.60307480178561e-19
primary,3000,3.04692072013236e-15,2.14982032312164e-11,1.99983263136563e-12,1.9998328587179e-11,1.35149071169859e-15,4.03213908496154e-15,3.12422894534253e-13,3.13424536507406e-13,1.79676878284578e-15,1.66113647072704e-16,1.67141282125196e-15,6.7609572209125e-18,1.52704704470279e-18,6.9368302157907e-16,2.230732375662e-16,8.43519008622506e-17,3.00142863312489e-17,3.1912925220647e-14,3.20145458138689e-14,6.93507378011451e-19,5.61479927209452e-19
primary,3060,3.05612817077534e-15,2.14981972557034e-11,1.99983207477639e-12,1.99983230285623e-11,1.3514899350528e-15,4.02600619949977e-15,3.12434098320979e-13,3.13440385000966e-13,1.8027442957602e-15,1.6666664463534e-16,1.67697143791654e-15,6.78209257173587e-18,1.53003491565684e-18,6.96732335961795e-16,2.2405715492086e-16,8.45973204605303e-17,3.0099590753961e-17,3.19144189416575e-14,3.2016553926207e-14,6.95987833608562e-19,5.62591157681296e-19
primary,3120,3.06487305631559e-15,2.14981915813516e-11,1.99983154623857e-12,1.99983177500954e-11,1.35149046578696e-15,4.02021347435488e-15,3.12443039479888e-13,3.13453708780961e-13,1.80841864758578e-15,1.67191772839377e-16,1.68224990473103e-15,6.80217200741812e-18,1.53287365205845e-18,6.99624754667342e-16,2.24990459234692e-16,8.48295404460618e-17,3.01803143916281e-17,3.19156564944023e-14,3.20182766302412e-14,6.9834379297414e-19,5.63644818581418e-19
primary,3180,3.07317920644253e-15,2.14981861925083e-11,1.99983104429425e-12,1.99983127372179e-11,1.35149205132727e-15,4.01474087614292e-15,3.12450078310631e-13,3.1346488478759e-13,1.81380749090525e-15,1.67690479863497e-16,1.68726278223752e-15,6.82124911514597e-18,1.5355709717881e-18,7.02368791750739e-16,2.25875895691055e-16,8.50493584519292e-17,3.02567335542475e-17,3.19166769511111e-14,3.20197548668247e-14,7.00581657302034e-19,5.64644254448191e-19
primary,3240,3.0810691386556e-15,2.14981810744022e-11,1.99983056756757e-12,1.99983079761889e-11,1.35149447941545e-15,4.00956953890246e-15,3.12455521188648e-13,3.13474234821596e-13,1.81892559701807e-15,1.68164132418539e-16,1.69202381117968e-15,6.83937463871207e-18,1.53813412119054e-18,7.04972455479848e-16,2.26716046569633e-16,8.52575122228236e-17,3.03291037857086e-17,3.19175136279432e-14,3.20210236849604e-14,7.02707476243648e-19,5.65592545453208e-19
primary,3300,3.08856414244664e-15,2.14981762130842e-11,1.9998301147593e-12,1.99983034540327e-11,1.35149757198969e-15,4.00468172138746e-15,3.12459628479608e-13,3.1348203355557e-13,1.82378691500713e-15,1.68614021194576e-16,1.69654596744856e-15,6.85659664792866e-18,1.54056991894508e-18,7.07443281480553e-16,2.27513341896317e-16,8.54546855150815e-17,3.03976619241971e-17,3.191819492339e-14,3.20221130906646e-14,7.04726970464263e-19,5.66492539458748e-19
primary,3360,3.09568435650692e-15,2.14981715953736e-11,1.99982968464175e-12,1.99982991584879e-11,1.35150117998168e-15,4.00006075844911e-15,3.12462621299766e-13,3.13488515383947e-13,1.82840462563701e-15,1.69041365833438e-16,1.70084151222055e-15,6.87296069527151e-18,1.54288479358111e-18,7.0978836369118e-16,2.28270069393186e-16,8.56415132808159e-17,3.04626279096351e-17,3.19187450350243e-14,3.20230487734815e-14,7.06645552312354e-19,5.67346879045864e-19
primary,3420,3.10244883971237e-15,2.14981672088085e-11,1.99982927605416e-12,1.99982950779622e-11,1.35150517889262e-15,3.99569100880884e-15,3.1246468729015e-13,3.13493880279897e-13,1.83279119066249e-15,1.69447319479546e-16,1.70492203782565e-15,6.88850996105705e-18,1.54508481573211e-18,7.1201438322985e-16,2.28988383760976e-16,8.58185862321204e-17,3.05242063725144e-17,3.19191845722286e-14,3.20238527282837e-14,7.08468344809274e-19,5.68158024349836e-19
primary,3480,3.10887563654493e-15,2.14981630416011e-11,1.9998288878986e-12,1.99982912014904e-11,1.35150946503198e-15,3.99155780099735e-15,3.12465985548091e-13,3.13498298802954e-13,1.83695839805189e-15,1.69832972955201e-16,1.70879850981577e-15,6.90328538828993e-18,1.54717572603311e-18,7.14127635283575e-16,2.29670315328217e-16,8.59864548681932e-17,3.05825880337167e-17,3.19195310799758e-14,3.20245437874564e-14,7.10200199139974e-19,5.68928272404729e-19
primary,3540,3.11498183752514e-15,2.14981590825957e-11,1.99982851913594e-12,1.99982875186946e-11,1.35151395231978e-15,3.987647378811e-15,3.12466650838718e-13,3.13501916380437e-13,1.84091740356577e-15,1.70199358600638e-16,1.71248130564264e-15,6.91732580817531e-18,1.54916295940904e-18,7.16134054130507e-16,2.30317778102244e-16,8.61456330368161e-17,3.06379509407873e-17,3.19197994865524e-14,3.20251380763838e-14,7.11845710802374e-19,5.69659773583835e-19
primary,3600,3.12078363515914e-15,2.14981553212301e-11,1.99982816878241e-12,1.99982840197499e-11,1.35151856956858e-15,3.98394684729735e-15,3.12466797191244e-13,3.13504856967848e-13,1.84467876907628e-15,1.70547453814072e-16,1.71598025030358e-15,6.93066805716839e-18,1.55105166636985e-18,7.18039236407456e-16,2.30932577257569e-16,8.62966010917574e-17,3.06904615625668e-17,3.19200024862505e-14,3.20256494032936e-14,7.13409234553074e-19,5.70354545625685e-19
primary,3660,3.12629637584167e-15,2.14981517475012e-11,1.99982783590633e-12,1.99982806953509e-11,1.3515232581735e-15,3.98044412001101e-15,3.12466520969602e-13,3.13507226178215e-13,1.84825249796329e-15,1.70878184322579e-16,1.71930464926825e-15,6.94334708632679e-18,1.55284673181885e-18,7.19848462733845e-16,2.31516416096933e-16,8.64398086991431e-17,3.07402757610127e-17,3.19201508664536e-14,3.20260895929213e-14,7.14894898269681e-19,5.71014485653284e-19
primary,3720,3.13153460810243e-15,2.14981483519313e-11,1.9998275196248e-12,1.99982775366811e-11,1.35152797014944e-15,3.9771278680675e-15,3.12465903493987e-13,3.13509113957352e-13,1.85164806788248e-15,1.71192427210827e-16,1.72246331896051e-15,6.95539606364074e-18,1.55455279179004e-18,7.21566717800845e-16,2.32070902519639e-16,8.65756773384799e-17,3.07875396563919e-17,3.19202537871808e-14,3.20264687720933e-14,7.16306615835216e-19,5.71641380525254e-19
primary,3780,3.13651212753661e-15,2.14981451255382e-11,1.99982721910127e-12,1.9998274535385e-11,1.35153266646387e-15,3.97398747135421e-15,3.124650132787e-13,3.13510596870797e-13,1.85487446116351e-15,1.71491013731353e-16,1.7254646150359e-15,6.96684646993724e-18,1.55617424845487e-18,7.23198709031023e-16,2.32597555030758e-16,8.67046025376805e-17,3.08323903997619e-17,3.19203190199792e-14,3.2026795614158e-14,7.17648099136986e-19,5.72236915799739e-19
primary,3840,3.14124201872062e-15,2.14981420598061e-11,1.99982693354257e-12,1.99982716835416e-11,1.35153731562102e-15,3.97101297212707e-15,3.12463907942214e-13,3.13511740058736e-13,1.85794019306567e-15,1.7177473191723e-16,1.72831645866581e-15,6.97772818888609e-18,1.55771528367728e-18,7.24748883909676e-16,2.33097808323513e-16,8.68269558759977e-17,3.08749568646959e-17,3.1920353152063e-14,3.20270775481977e-14,7.18922869261249e-19,5.72802683543573e-19
primary,3900,3.14573669437816e-15,2.1498139146661e-11,1.99982666219654e-12,1.9998268973639e-11,1.35154189246002e-15,3.96819503111958e-15,3.12462635837209e-13,3.13512598907001e-13,1.8608533380903e-15,1.72044329015461e-16,1.7310263610143e-15,6.98806959157779e-18,1.55917987134457e-18,7.26221446084208e-16,2.3357301846564e-16,8.69430867840742e-17,3.09153602685367e-17,3.19203617607385e-14,3.20273209380973e-14,7.20134266955294e-19,5.73340189178831e-19
primary,3960,3.15000793203251e-15,2.14981363784448e-11,1.99982640434993e-12,1.99982663985542e-11,1.35154637713521e-15,3.96552488621461e-15,3.12461237441403e-13,3.13513220475309e-13,1.86362155452667e-15,1.72300513757299e-16,1.73360144607139e-15,6.99789761609125e-18,1.56057178865976e-18,7.27620370322758e-16,2.34024467718913e-16,8.70533241662972e-17,3.09537147320277e-17,3.1920349562425e-14,3.20275312358136e-14,7.21285462420219e-19,5.73850857525293e-19
primary,4020,3.15406690835371e-15,2.14981337478918e-11,1.99982615932603e-12,1.9998263951528e-11,1.3515507542512e-15,3.96299431367103e-15,3.1245974654407e-13,3.13513644717927e-13,1.86625210738674e-15,1.7254395847981e-16,1.73604847198773e-15,7.00723784242622e-18,1.56189462654731e-18,7.28949416417933e-16,2.34453369019343e-16,8.7157977867195e-17,3.09901277849383e-17,3.1920320539959e-14,3.20277131125636e-14,7.22379464490441e-19,5.74336038169528e-19
primary,4080,3.15792423138716e-15,2.14981312481094e-11,1.99982592648275e-12,1.99982616261489e-11,1.35155501212983e-15,3.96059559185492e-15,3.12458191258025e-13,3.13513905526864e-13,1.8687518898668e-15,1.72775301111362e-16,1.73837385103895e-15,7.0161145631369e-18,1.56315179929553e-18,7.30212142116058e-16,2.3486087014383e-16,8.72573400006298e-17,3.10247008242492e-17,3.19202780513327e-14,3.2027870571116e-14,7.23419129249783e-19,5.74797010268152e-19
primary,4140,3.16158997082969e-15,2.14981288725559e-11,1.99982570521081e-12,1.99982594163318e-11,1.35155914218917e-15,3.95832146739424e-15,3.12456594882565e-13,3.13514031623301e-13,1.87112744345873e-15,1.72995147032338e-16,1.74058366833376e-15,7.02455084996948e-18,1.5643465535366e-18,7.31411915146932e-16,2.35248057587308e-16,8.73516861580101e-17,3.10575295305558e-17,3.1920224922562e-14,3.2028007041907e-14,7.24407168128479e-19,5.75234986873735e-19
primary,4200,3.16507368650235e-15,2.14981266150223e-11,1.9998254949319e-12,1.99982573163009e-11,1.3515631384179e-15,3.95616512365574e-15,3.12454976639113e-13,3.13514047319298e-13,1.87338497681978e-15,1.73204070821127e-16,1.7426836993673e-15,7.03256861677785e-18,1.56548197664663e-18,7.32551924423764e-16,2.35615960172758e-16,8.74412765095508e-17,3.10887042475802e-17,3.19201635269869e-14,3.20281254653125e-14,7.25346155520791e-19,5.7565111885612e-19
primary,4260,3.16838445515354e-15,2.14981244696156e-11,1.99982529509707e-12,1.99982553205736e-11,1.35156699693065e-15,3.95412015142844e-15,3.12453352298171e-13,3.13513973168561e-13,1.87553038349875e-15,1.73402617894362e-16,1.74467942651054e-15,7.0401886789656e-18,1.56656100463301e-18,7.33635190477855e-16,2.35965552414835e-16,8.75263568107394e-17,3.11183103290191e-17,3.1920095852978e-14,3.20282283620723e-14,7.26238535958801e-19,5.76046498478936e-19
primary,4320,3.17153089571331e-15,2.14981224307406e-11,1.99982510518516e-12,1.99982534239456e-11,1.3515707155924e-15,3.95218052169044e-15,3.12451734713452e-13,3.13513826522387e-13,1.87756925860552e-15,1.73591306049488e-16,1.74657605451684e-15,7.04743080968111e-18,1.56758642956447e-18,7.34664575187602e-16,2.36297757656222e-16,8.76071593245518e-17,3.11464284563868e-17,3.19200235617309e-14,3.20283178935733e-14,7.27086630874395e-19,5.76422162680425e-19
primary,4380,3.17452119310777e-15,2.14981204930847e-11,1.99982492470138e-12,1.9998251621475e-11,1.3515742937013e-15,3.95034056033308e-15,3.12450134276769e-13,3.13513622004531e-13,1.87950691450268e-15,1.73770626916874e-16,1.74837852511886e-15,7.05431379297176e-18,1.56856090658932e-18,7.35642790856807e-16,2.36613450994415e-16,8.76839036685846e-17,3.11731349310275e-17,3.19199480365895e-14,3.20283959134518e-14,7.27892644978315e-19,5.76779096099032e-19
primary,4440,3.17736312073251e-15,2.14981186516037e-11,1.9998247531758e-12,1.99982499084694e-11,1.35157773172135e-15,3.9485949247149e-15,3.12448559305296e-13,3.13513371916779e-13,1.88134839558994e-15,1.73941047328015e-16,1.75009153078143e-15,7.06085547408712e-18,1.56948696057952e-18,7.36572408692808e-16,2.36913462015165e-16,8.7756797595079e-17,3.11985019430574e-17,3.19198704251313e-14,3.20284640117678e-14,7.28658672282468e-19,5.7711823387702e-19
primary,4500,3.18006406167481e-15,2.1498116901507e-11,1.99982459016222e-12,1.99982482804726e-11,1.35158103105732e-15,3.94693858192119e-15,3.12447016371066e-13,3.1351308658526e-13,1.88309849224516e-15,1.7410301060571e-16,1.75171952767e-15,7.06707280710436e-18,1.5703669924322e-18,7.37455866730852e-16,2.37198577347504e-16,8.78260377107925e-17,3.12225978196353e-17,3.19197916750667e-14,3.2028523552821e-14,7.29386701789217e-19,5.77440464269523e-19
primary,4560,3.18263102876677e-15,2.14981152382452e-11,1.99982443523697e-12,1.99982467332527e-11,1.3515841938655e-15,3.94536678860842e-15,3.12445510581224e-13,3.13512774656125e-13,1.88476175398002e-15,1.74256937781585e-16,1.75326674788847e-15,7.07298190003673e-18,1.57120328505479e-18,7.38295477247264e-16,2.37469543054072e-16,8.78918101427997e-17,3.12454872546622e-17,3.1919712564852e-14,3.2028575707523e-14,7.30078622869355e-19,5.77746631081795e-19
primary,4620,3.18507068354421e-15,2.14981136574972e-11,1.99982428799756e-12,1.99982452627892e-11,1.351587222895e-15,3.9438750723177e-15,3.12444045816203e-13,3.1351244334795e-13,1.88634250186297e-15,1.74403228745809e-16,1.75473721103541e-15,7.07859805757265e-18,1.57199800905632e-18,7.39093433700413e-16,2.3772706686926e-16,8.79542911555411e-17,3.12672315217351e-17,3.19196337297869e-14,3.20286214811131e-14,7.30736230348553e-19,5.78037535953408e-19
primary,4680,3.18738935417998e-15,2.14981121551588e-11,1.99982414806149e-12,1.99982438652648e-11,1.35159012135477e-15,3.94245921414781e-15,3.12442624932059e-13,3.13512098667127e-13,1.8878448402576e-15,1.74542263333469e-16,1.75613473512343e-15,7.08393582158312e-18,1.57275322816399e-18,7.39851817235177e-16,2.37971820296689e-16,8.80136477237978e-17,3.12878886719689e-17,3.19195556842547e-14,3.20286617368847e-14,7.31361229320415e-19,5.78313940505103e-19
primary,4740,3.18959305245512e-15,2.14981107273312e-11,1.99982401506587e-12,1.99982425370531e-11,1.35159289280259e-15,3.94111523268421e-15,3.12441249932191e-13,3.13511745591653e-13,1.88927266792009e-15,1.74674402351636e-16,1.75746294690249e-15,7.08900900952407e-18,1.57347090438157e-18,7.40572602783564e-16,2.38204440576534e-16,8.80700380656972e-17,3.13075137180924e-17,3.19194788406661e-14,3.2028697216501e-14,7.31955239702864e-19,5.78576568361392e-19
