compartment,time,V165,Mecm,Mebm,Mpbm,R1,R2,N1,N2,Mecm_V165,Mebm_V165,Mpbm_V165,R1_V165,R2_V165,N1_V165,N2_V165,R2_V165_N1,R2_V165_N2,R1_N1,R1_N2,Mebm_V165_R1,Mebm_V165_R2
primary,1440,2.51385934620288e-15,2.14985524654631e-11,1.99986516073916e-12,1.99986534562448e-11,1.35642203613006e-15,4.3788836623882e-15,3.05635692185731e-13,3.06324347270109e-13,1.44753453699198e-15,1.33808532536758e-16,1.34654375534138e-15,5.55553520349738e-18,1.34049390461209e-18,5.12911748075691e-16,1.64780441804026e-16,6.73101867149464e-17,2.40840820727687e-17,3.11782497137732e-14,3.12453110119076e-14,5.50054996705796e-19,4.80673305225682e-19
primary,1500,2.55192242683066e-15,2.14985272598909e-11,1.99986281294283e-12,1.99986300092009e-11,1.35561191865551e-15,4.35980161663835e-15,3.06668303995368e-13,3.07380882975277e-13,1.47274010924636e-15,1.36138504060184e-16,1.36999079929894e-15,5.64014625136033e-18,1.35577072134957e-18,5.25823414825356e-16,1.68940966617845e-16,6.87624783817641e-17,2.45912340502246e-17,3.12883387937909e-14,3.13580050006486e-14,5.60290367445893e-19,4.88262748409449e-19
primary,1560,2.58774931194401e-15,2.14985035751012e-11,1.99986060680866e-12,1.99986079768384e-11,1.35493006402508e-15,4.34035675540937e-15,3.07548524222153e-13,3.08283608190495e-13,1.49642489887531e-15,1.3832818449917e-16,1.39202316174448e-15,5.72000975643681e-18,1.36974907105942e-18,5.38010651847865e-16,1.72868559796972e-16,7.00932628179352e-17,2.50555811828286e-17,3.13823377294205e-14,3.14544626983608e-14,5.69925966259164e-19,4.95080878843283e-19
primary,1620,2.62149871256215e-15,2.14984812996064e-11,1.99985853195015e-12,1.99985872554479e-11,1.35435614395185e-15,4.32085791392643e-15,3.08298601147385e-13,3.09054828622309e-13,1.51870039370422e-15,1.40387823496838e-16,1.41274455228301e-15,5.79543934512575e-18,1.38258197722295e-18,5.49515746984311e-16,1.76576754753206e-16,7.13147246738751e-17,2.54814696190578e-17,3.14625836115286e-14,3.15370255132521e-14,5.79003913805767e-19,5.01222439645816e-19
primary,1680,2.65331529101868e-15,2.14984603318507e-11,1.99985657890626e-12,1.99985677505589e-11,1.35387317290332e-15,4.30154351618766e-15,3.08937548418639e-13,3.09713620124002e-13,1.5396681493642e-15,1.42326760078065e-16,1.43224944126902e-15,5.86672277875733e-18,1.39440183469755e-18,5.60378380979428e-16,1.80078257941238e-16,7.24378151186966e-17,2.58727989567071e-17,3.15310747980499e-14,3.16076969462256e-14,5.87562748934603e-19,5.06770918504532e-19
primary,1740,2.68333106270464e-15,2.14984405792799e-11,1.99985473905464e-12,1.99985493760744e-11,1.35346691956383e-15,4.28259447818035e-15,3.09481614252029e-13,3.10276295957246e-13,1.5594207201636e-15,1.44153508163726e-16,1.45062392573359e-15,5.93412439550425e-18,1.40532303460034e-18,5.70635847958293e-16,1.83385018299978e-16,7.34723364845367e-17,2.62330538727074e-17,3.15895199743102e-14,3.16681914071264e-14,5.95637743725512e-19,5.11799458055859e-19
primary,1800,2.71166667156234e-15,2.14984219574736e-11,1.99985300453085e-12,1.99985320534639e-11,1.35312543260997e-15,4.26414501716721e-15,3.09944682722698e-13,3.1075680651826e-13,1.57804252646757e-15,1.4587583611743e-16,1.46794653624892e-15,5.99788735560612e-18,1.4154443402181e-18,5.80323240958646e-16,1.86508285615437e-16,7.44270364381503e-17,2.656533894252e-17,3.16393801076902e-14,3.17199759666458e-14,6.03261201939636e-19,5.16371837856152e-19
primary,1860,2.73843254341296e-15,2.14984043893461e-11,1.99985136815385e-12,1.99985157110197e-11,1.35283865582827e-15,4.24629166504918e-15,3.10338616943919e-13,3.11167081276585e-13,1.5956106539742e-15,1.47500839958283e-16,1.48428898044112e-15,6.05823568731628e-18,1.42485101116275e-18,5.89473608449124e-16,1.89458659691603e-16,7.53097049173784e-17,2.68724142570288e-17,3.16819043266803e-14,3.17643060692885e-14,6.10462737602223e-19,5.20543465951326e-19
primary,1920,2.76372992361919e-15,2.14983878044163e-11,1.99984982335797e-12,1.9998500283178e-11,1.35259811373874e-15,4.22910075069997e-15,3.10673552527176e-13,3.1151732127051e-13,1.61219558383259e-15,1.49035010182807e-16,1.49971682216985e-15,6.11537613847307e-18,1.43361668369152e-18,5.9811808770134e-16,1.9224613220097e-16,7.61272694076409e-17,2.7156730277595e-17,3.17181606046395e-14,3.18022560831282e-14,6.1726953208147e-19,5.24362338972578e-19
primary,1980,2.78765180700472e-15,2.14983721381451e-11,1.99984836413116e-12,1.99984857099025e-11,1.35239665335405e-15,4.21261458408185e-15,3.10958148508485e-13,3.11816249300685e-13,1.62786185499265e-15,1.50484292350884e-16,1.51429009766758e-15,6.16949984335833e-18,1.44180502158546e-18,6.06286020240836e-16,1.94880122883126e-16,7.6885885779201e-17,2.74204609564991e-17,3.17490620007674e-14,3.18347454344872e-14,6.23706569204785e-19,5.27869945076965e-19
primary,2040,2.81028376865662e-15,2.14983573313383e-11,1.99984698495934e-12,1.99984719361288e-11,1.35222823099488e-15,4.19685654487976e-15,3.11199801891723e-13,3.12071323933688e-13,1.64266866178714e-15,1.51854141729098e-16,1.52806387142991e-15,6.2207838173058e-18,1.44947115557464e-18,6.14005053736218e-16,1.97369511483649e-16,7.75910230567701e-17,2.76655345600004e-17,3.17753891016494e-14,3.18625609668356e-14,6.29796848773612e-19,5.31102095158129e-19
primary,2100,2.83170470443764e-15,2.14983433296094e-11,1.9998456807764e-12,1.99984589112647e-11,1.35208773553345e-15,4.18183525085114e-15,3.1140483107317e-13,3.12288922545623e-13,1.65667039074062e-15,1.53149572369331e-16,1.54108873557268e-15,6.26939229293925e-18,1.4566629309429e-18,6.21301233792861e-16,1.99722666539757e-16,7.82475412891636e-17,2.78936619144699e-17,3.1797809213479e-14,3.18863760703268e-14,6.35561579384342e-19,5.34089675589726e-19
primary,2160,2.85198748989304e-15,2.14983300828991e-11,1.99984444691931e-12,1.99984465887434e-11,1.35197084128332e-15,4.16754795630031e-15,3.11578632652239e-13,3.12474497881076e-13,1.66991710114578e-15,1.5437520104574e-16,1.55341125687981e-15,6.31547791238019e-18,1.46342198328424e-18,6.28199088297327e-16,2.01947471856222e-16,7.88597622285461e-17,2.81063619882438e-17,3.18168927753688e-14,3.19067670490773e-14,6.41020351804812e-19,5.36859321143206e-19
primary,2220,2.87119956586541e-15,2.1498317545046e-11,1.99984327908824e-12,1.99984349256243e-11,1.35187388515889e-15,4.15398330906983e-15,3.11725815482913e-13,3.12632711956573e-13,1.68245495417243e-15,1.55535286490557e-16,1.56507437597437e-15,6.35918278957427e-18,1.4697846618673e-18,6.34721706253946e-16,2.04051351288869e-16,7.94315328883568e-17,2.83049848488009e-17,3.18331273960322e-14,3.19242271255658e-14,6.46191294346851e-19,5.39434010279271e-19
primary,2280,2.88940345862351e-15,2.1498305673405e-11,1.99984217331086e-12,1.99984238822372e-11,1.35179376380672e-15,4.14112357509065e-15,3.11850315263655e-13,3.12767550584773e-13,1.6943265952777e-15,1.56633764367162e-16,1.57611776304903e-15,6.40063945628333e-18,1.47578281901424e-18,6.40890812479403e-16,2.06041292268185e-16,7.99662822787134e-17,2.84907321153594e-17,3.18469298578743e-14,3.19391784236573e-14,6.51091211758857e-19,5.41833587241345e-19
primary,2340,2.90665724172221e-15,2.14982944285057e-11,1.9998411259107e-12,1.99984134218658e-11,1.35172784724889e-15,4.12894642267759e-15,3.11955492486797e-13,3.12882421322242e-13,1.7055714945377e-15,1.57674278403866e-16,1.58657813445368e-15,6.43997170442772e-18,1.48144448253597e-18,6.46726839067787e-16,2.07923868350003e-16,8.04670717557551e-17,2.86646750745999e-17,3.1858656382726e-14,3.19519822223074e-14,6.55735709169122e-19,5.44075216654962e-19
primary,2400,2.92301494619105e-15,2.1498283773751e-11,1.99984013347885e-12,1.9998403510466e-11,1.35167390623362e-15,4.11742634417944e-15,3.12044216160357e-13,3.12980237238712e-13,1.71622624927743e-15,1.58660208088507e-16,1.59648953421156e-15,6.47729533646659e-18,1.4867944267466e-18,6.52248994195472e-16,2.09705260970085e-16,8.09366394947263e-17,2.88277706519079e-17,3.18686114108673e-14,3.19629477297308e-14,6.60139302566481e-19,5.46173776943272e-19
primary,2460,2.93852692502558e-15,2.14982736751471e-11,1.99983919284901e-12,1.9998394116416e-11,1.35163005100566e-15,4.1065357800661e-15,3.1211893536603e-13,3.13063488559112e-13,1.7263248530742e-15,1.59594693295927e-16,1.60588358425508e-15,6.51271883445026e-18,1.4918546560112e-18,6.5747532858501e-16,2.11391280499228e-16,8.13774396257163e-17,2.89808754395027e-17,3.18770551085623e-14,3.19723395916902e-14,6.64315517227405e-19,5.48142199016633e-19
primary,2520,2.95324017735082e-15,2.14982641010653e-11,1.9998383010751e-12,1.99983852102933e-11,1.35159467962078e-15,4.09624599983103e-15,3.12181740418292e-13,3.13134303933098e-13,1.73589893488096e-15,1.60480656189857e-16,1.61478970686602e-15,6.54634395732554e-18,1.49664481323762e-18,6.6242279977308e-16,2.12987386639795e-16,8.17916765703737e-17,2.91247579813033e-17,3.18842097881794e-14,3.19803843166666e-14,6.68276975401487e-19,5.49991756539031e-19
primary,2580,2.96719863705299e-15,2.14982550220285e-11,1.99983745541153e-12,1.99983767646778e-11,1.35156643425835e-15,4.08652778498315e-15,3.12234415133863e-13,3.13194502833116e-13,1.74497797167688e-15,1.61320820709713e-16,1.62323532249013e-15,6.57826627505762e-18,1.50118252425062e-18,6.67107334213335e-16,2.14498708168189e-16,8.21813350981645e-17,2.92601095061456e-17,3.18902653983275e-14,3.19872757742543e-14,6.7203547446011e-19,5.51732313728665e-19
primary,2640,2.98044343014142e-15,2.14982464105224e-11,1.99983665329552e-12,1.99983687539745e-11,1.3515441642525e-15,4.07735195169326e-15,3.12278481502069e-13,3.13245640364919e-13,1.75358947771943e-15,1.62117729922233e-16,1.63124602578552e-15,6.60857564717409e-18,1.50548368761463e-18,6.71543887176739e-16,2.15930062006145e-16,8.25482065892476e-17,2.93875532886662e-17,3.18953842186583e-14,3.19931799005343e-14,6.7560205660264e-19,5.53372536194988e-19
primary,2700,2.99301310461232e-15,2.1498238240827e-11,1.9998358923314e-12,1.99983611542579e-11,1.35152689477859e-15,4.06868974416136e-15,3.12315237859537e-13,3.13289045588761e-13,1.76175917315261e-15,1.62873761488737e-16,1.63884574246755e-15,6.63735665245093e-18,1.5095627182155e-18,6.75746500377604e-16,2.17285971593117e-16,8.2893911953154e-17,2.95076528027236e-17,3.18997048744878e-14,3.19982387248613e-14,6.78987071105687e-19,5.54920069806145e-19
primary,2760,3.00494383614005e-15,2.14982304888656e-11,1.99983517027664e-12,1.9998353943131e-11,1.35151380030824e-15,4.06051312430817e-15,3.12345791512633e-13,3.13325854290613e-13,1.76951113442561e-15,1.63591141471442e-16,1.64605686923313e-15,6.66468897565309e-18,1.51343275177807e-18,6.79728357243443e-16,2.18570684529092e-16,8.32199216117797e-17,2.96209188168898e-17,3.19033457697303e-14,3.20025738159686e-14,6.82200229996562e-19,5.5638169205787e-19
primary,2820,3.01626961251993e-15,2.14982231320714e-11,1.99983448502926e-12,1.99983470996015e-11,1.3515041820916e-15,4.05279497882167e-15,3.12371086614226e-13,3.13357037006823e-13,1.77686792869892e-15,1.64271956676999e-16,1.65290039878971e-15,6.69064775651357e-18,1.5171058164838e-18,6.83501835752679e-16,2.19788189459582e-16,8.3527572914185e-17,2.97278155662272e-17,3.19064080223788e-14,3.20062892311641e-14,6.85250657934362e-19,5.5776343990295e-19
primary,2880,3.02702239942727e-15,2.14982161492658e-11,1.99983383461667e-12,1.99983406039685e-11,1.35149744904493e-15,4.04550926077303e-15,3.12391927984254e-13,3.13383422989421e-13,1.78385073416141e-15,1.64918165712342e-16,1.65939603177808e-15,6.71530390548421e-18,1.52059297695887e-18,6.87078558780804e-16,2.20942232180123e-16,8.38180853109994e-17,2.98287661197885e-17,3.19089779745673e-14,3.2009474040292e-14,6.88146936991747e-19,5.59070717515232e-19
primary,2940,3.0372322897381e-15,2.1498209520552e-11,1.9998332171856e-12,1.99983344377231e-11,1.35149310152105e-15,4.03863107984111e-15,3.12409001463566e-13,3.13405720699774e-13,1.79047944795229e-15,1.65531608907137e-16,1.66556227716494e-15,6.73872439021386e-18,1.52390445511878e-18,6.90469441917441e-16,2.22036330945164e-16,8.40925735787973e-17,2.99241570494343e-17,3.19111293388313e-14,3.20122044857976e-14,6.9089714694828e-19,5.60308387013484e-19
primary,3000,3.0469276383738e-15,2.14982032272169e-11,1.99983263099304e-12,1.99983285834579e-11,1.3514907175225e-15,4.03213675255068e-15,3.12422891304888e-13,3.13424535333279e-13,1.79677278317639e-15,1.66114017238359e-16,1.67141654248969e-15,6.7609724962005e-18,1.52704973167238e-18,6.93684738741159e-16,2.23073790974332e-16,8.43520593502075e-17,3.00143424927773e-17,3.19129250332548e-14,3.20145458313739e-14,6.93508901632016e-19,5.61480844762524e-19
primary,3060,3.05613518438316e-15,2.14981972516438e-11,1.99983207439819e-12,1.9998323024785e-11,1.35148994098621e-15,4.02600382175225e-15,3.12434095031605e-13,3.13440383804995e-13,1.8027483563171e-15,1.6666702037586e-16,1.67697521517872e-15,6.78210806461589e-18,1.53003763149815e-18,6.96734083563197e-16,2.24057718157259e-16,8.45974811740157e-17,3.00996476914825e-17,3.19144187505688e-14,3.20165539441015e-14,6.95989381779643e-19,5.62592085503461e-19
primary,3120,3.06488016175652e-15,2.14981915772339e-11,1.99983154585496e-12,1.99983177462642e-11,1.35149047182615e-15,4.02021105277533e-15,3.12443036132523e-13,3.13453707563881e-13,1.80842276618869e-15,1.67192153952983e-16,1.6822537359895e-15,6.80218770991129e-18,1.53287639559695e-18,6.99626531674023e-16,2.24991031965775e-16,8.48297033011436e-17,3.01803720757279e-17,3.19156562997355e-14,3.20182766485104e-14,6.98345364826382e-19,5.63645756240769e-19
primary,3180,3.07318640027514e-15,2.14981861883347e-11,1.99983104390542e-12,1.99983127333347e-11,1.35149205746856e-15,4.0147384122111e-15,3.12450074907255e-13,3.13464883550125e-13,1.81381166542576e-15,1.67690866153207e-16,1.68726666551235e-15,6.82126501947238e-18,1.53557374189043e-18,7.02370597146766e-16,2.25876477589053e-16,8.50495233670842e-17,3.02567919563695e-17,3.1916676752983e-14,3.20197548854543e-14,7.00583251984825e-19,5.64645201529423e-19
primary,3240,3.08107641753163e-15,2.14981810701747e-11,1.99983056717373e-12,1.99983079722558e-11,1.35149448565525e-15,4.00956703407117e-15,3.12455517731206e-13,3.13474233564454e-13,1.81892982538101e-15,1.68164523692294e-16,1.69202774454049e-15,6.8393907372948e-18,1.53813691676362e-18,7.04974288268811e-16,2.26716637313046e-16,8.52576791189336e-17,3.03291628781515e-17,3.19175134264692e-14,3.20210237039364e-14,7.0270909292591e-19,5.65593501557068e-19
primary,3300,3.08857150311179e-15,2.1498176208805e-11,1.99983011436063e-12,1.99983034500513e-11,1.3514975783245e-15,4.00467917708066e-15,3.12459624970003e-13,3.13482032279447e-13,1.8237911951916e-15,1.68614417265337e-16,1.69654994901546e-15,6.85661293339651e-18,1.54057273893514e-18,7.07445140686758e-16,2.27513941170299e-16,8.54548543154214e-17,3.03977216801089e-17,3.19181947186836e-14,3.20221131099736e-14,7.04728608335066e-19,5.66493504201527e-19
primary,3360,3.09569179580121e-15,2.14981715910445e-11,1.99982968423842e-12,1.99982991544601e-11,1.35150118640805e-15,4.00005817606058e-15,3.12462617739861e-13,3.13488514089522e-13,1.8284089556771e-15,1.69041766519252e-16,1.70084554016477e-15,6.87297716046088e-18,1.54288763697276e-18,7.09790248360613e-16,2.2827067688987e-16,8.56416839110369e-17,3.04626883030059e-17,3.19187448271968e-14,3.20230487931103e-14,7.06647210581409e-19,5.67347852058865e-19
primary,3420,3.10245635457023e-15,2.14981672044315e-11,1.99982927564636e-12,1.99982950738898e-11,1.35150518540722e-15,3.99568838970084e-15,3.12464683681764e-13,3.13493878967835e-13,1.83279556864777e-15,1.6944772460359e-16,1.70492611037003e-15,6.88852659901268e-18,1.54508768154734e-18,7.12016292430974e-16,2.28988999179726e-16,8.58187586202269e-17,3.05242673781673e-17,3.19191843613892e-14,3.202385274822e-14,7.08470022707291e-19,5.68159005278894e-19
primary,3480,3.1088832239949e-15,2.1498163037178e-11,1.9998288874865e-12,1.99982911973751e-11,1.35150947163154e-15,3.9915551464997e-15,3.12465981892999e-13,3.134982974739e-13,1.8369628221275e-15,1.698333823458e-16,1.7088026252349e-15,6.903302192265e-18,1.54717861333032e-18,7.14129568107952e-16,2.29670938375835e-16,8.59866289445132e-17,3.0582649627296e-17,3.19195308662314e-14,3.20245438076878e-14,7.10201895918886e-19,5.68929260909713e-19
primary,3540,3.11498949468919e-15,2.14981590781284e-11,1.99982851871972e-12,1.99982875145382e-11,1.35151395900112e-15,3.98764469022037e-15,3.12466647138652e-13,3.13501915035023e-13,1.84092187193255e-15,1.70199772091262e-16,1.71248546226285e-15,6.91734277163071e-18,1.54916586728205e-18,7.16136009693255e-16,2.30318408493117e-16,8.61458087339699e-17,3.06380130987465e-17,3.19197992700077e-14,3.20251380968985e-14,7.11847425735496e-19,5.69660769338171e-19
primary,3600,3.1207913592519e-15,2.14981553167202e-11,1.99982816836222e-12,1.9998284015554e-11,1.35151857632861e-15,3.98394412587664e-15,3.12466793447888e-13,3.13504855606688e-13,1.84468327999046e-15,1.70547871243317e-16,1.71598444650276e-15,6.93068517377138e-18,1.5510545939469e-18,7.18041213847592e-16,2.30933214713783e-16,8.62967783446204e-17,3.06905242621549e-17,3.19200022670074e-14,3.20256494240802e-14,7.1341096693513e-19,5.70355548315895e-19
primary,3660,3.12630416416932e-15,2.14981517429504e-11,1.99982783548234e-12,1.9998280691117e-11,1.35152326500921e-15,3.98044136698905e-15,3.12466517184595e-13,3.13507224801906e-13,1.84825704973613e-15,1.70878605534136e-16,1.71930888347548e-15,6.94336434994896e-18,1.55284967826162e-18,7.19850461214493e-16,2.3151706034834e-16,8.64399874448072e-17,3.07403389802587e-17,3.19201506446117e-14,3.2026089613969e-14,7.1489664741679e-19,5.71015494978534e-19
primary,3720,3.13154245806138e-15,2.14981483473413e-11,1.99982751919714e-12,1.99982775324107e-11,1.35152797705791e-15,3.97712508463874e-15,3.1246589966892e-13,3.13509112566474e-13,1.85165265887976e-15,1.71192852053432e-16,1.7224675896556e-15,6.95541346835573e-18,1.55455575629261e-18,7.21568736509334e-16,2.32071553303891e-16,8.65758575162094e-17,3.07876033740903e-17,3.19202535628369e-14,3.2026468793391e-14,7.16308381084776e-19,5.71642396196906e-19
primary,3780,3.13652003661213e-15,2.14981451209105e-11,1.99982721867012e-12,1.99982745310796e-11,1.35153267344227e-15,3.97398465867874e-15,3.12465009415117e-13,3.13510595465913e-13,1.85487908980489e-15,1.71491442058724e-16,1.72546892074876e-15,6.96686401001776e-18,1.55617723024278e-18,7.23200747178897e-16,2.32598212093316e-16,8.6704784088869e-17,3.08324545954559e-17,3.19203187932275e-14,3.20267956356955e-14,7.17649879847509e-19,5.72237937540926e-19
primary,3840,3.1412499844852e-15,2.14981420551423e-11,1.99982693310805e-12,1.99982716792026e-11,1.35153732266661e-15,3.9710101313306e-15,3.12463904041613e-13,3.13511738640392e-13,1.85794485782388e-15,1.71775163588e-16,1.72832079797573e-15,6.97774585880095e-18,1.55771828200653e-18,7.24750940732614e-16,2.3309847141762e-16,8.68271387441204e-17,3.08750215186604e-17,3.19203529229951e-14,3.20270775699654e-14,7.18924664812142e-19,5.72803711088779e-19
primary,3900,3.14574471448984e-15,2.14981391419626e-11,1.9998266617588e-12,1.99982689692678e-11,1.35154189957015e-15,3.96819216329363e-15,3.12462631901042e-13,3.13512597475725e-13,1.86085803749032e-15,1.72044763893095e-16,1.73103073254916e-15,6.98808738598811e-18,1.55918288550061e-18,7.26223520841873e-16,2.33573687352269e-16,8.69432709146393e-17,3.09154253617605e-17,3.19203615294435e-14,3.20273209600857e-14,7.20136076746599e-19,5.73341222273469e-19
primary,3960,3.15001600423305e-15,2.14981363737131e-11,1.99982640390909e-12,1.99982663941521e-11,1.3515463843073e-15,3.96552199241671e-15,3.12461233471076e-13,3.13513219031613e-13,1.86362628714478e-15,1.7230095171001e-16,1.7336058485068e-15,6.99791552984672e-18,1.56057481795657e-18,7.27622462298579e-16,2.34025142166704e-16,8.70535095067968e-17,3.09537802461958e-17,3.19203493289891e-14,3.20275312580133e-14,7.21287285872286e-19,5.73851895925315e-19
primary,4020,3.1540750304667e-15,2.14981337431282e-11,1.99982615888222e-12,1.99982639470963e-11,1.35155076148278e-15,3.96299139492514e-15,3.12459742540943e-13,3.13513643262307e-13,1.86625687184947e-15,1.72544399380462e-16,1.73605290404604e-15,7.00725587056118e-18,1.56189767032643e-18,7.28951524918829e-16,2.34454048804513e-16,8.71581643670542e-17,3.09901937024141e-17,3.19203203044661e-14,3.20277131349659e-14,7.22381301043596e-19,5.74337081641036e-19
primary,4080,3.15793240131611e-15,2.14981312433153e-11,1.99982592603612e-12,1.99982616216889e-11,1.35155501941849e-15,3.96059264915173e-15,3.12458187223415e-13,3.13513904059797e-13,1.86875668484988e-15,1.72775744837372e-16,1.73837831148829e-15,7.01613270086606e-18,1.56315485692514e-18,7.30214266472113e-16,2.34861555050066e-16,8.72575276111561e-17,3.10247671280557e-17,3.19202778138639e-14,3.20278705937125e-14,7.23420978363951e-19,5.7479805858702e-19
primary,4140,3.16159818655598e-15,2.14981288677325e-11,1.99982570476146e-12,1.99982594118447e-11,1.3515591495326e-15,3.95831850169178e-15,3.12456590817742e-13,3.13514030145251e-13,1.87113226768598e-15,1.72995593465576e-16,1.74058815598699e-15,7.0245690926837e-18,1.56434962441059e-18,7.31414054711031e-16,2.35248747405655e-16,8.73518748323421e-17,3.10575962043576e-17,3.19202246831958e-14,3.20280070646894e-14,7.24409029282781e-19,5.75236039825238e-19
primary,4200,3.1650819460832e-15,2.1498126610171e-11,1.99982549447994e-12,1.99982573117876e-11,1.35156314581385e-15,3.9561621358798e-15,3.12454972545307e-13,3.13514045830712e-13,1.87338982906196e-15,1.73204519847802e-16,1.74268821308093e-15,7.03258696003951e-18,1.5654850601837e-18,7.32554078571196e-16,2.3561665470149e-16,8.74414662026051e-17,3.10887712756651e-17,3.19201632857994e-14,3.20281254882729e-14,7.25348028213124e-19,5.75652176234578e-19
primary,4260,3.16839275671993e-15,2.14981244647374e-11,1.99982529464261e-12,1.99982553160353e-11,1.35156700437697e-15,3.95411714247314e-15,3.12453348176569e-13,3.13513971669869e-13,1.87553526257235e-15,1.7340306940492e-16,1.74468396518362e-15,7.04020711850425e-18,1.56656410027579e-18,7.33637358605869e-16,2.35966251459311e-16,8.75265474791593e-17,3.11183776962793e-17,3.19200956100426e-14,3.20282283852034e-14,7.26240419705403e-19,5.7604756008737e-19
primary,4320,3.17153923746792e-15,2.14981224258366e-11,1.9998251047283e-12,1.99982534193833e-11,1.351570723087e-15,3.95217749241897e-15,3.12451730565194e-13,3.13513825014005e-13,1.87757416337155e-15,1.73591759938495e-16,1.74658061708986e-15,7.04744934138877e-18,1.56758953677867e-18,7.34666756714952e-16,2.36298461028741e-16,8.76073509266565e-17,3.1146496148301e-17,3.19200233171186e-14,3.20283179168676e-14,7.27088525209393e-19,5.76423228330219e-19
primary,4380,3.17452957332284e-15,2.14981204881562e-11,1.99982492424223e-12,1.99982516168898e-11,1.35157430124217e-15,3.95033751157821e-15,3.1245013010296e-13,3.13513620486863e-13,1.87951184386547e-15,1.73771083082904e-16,1.74838311057258e-15,7.05433241289833e-18,1.56856402486288e-18,7.35644985223271e-16,2.36614158514062e-16,8.76840961643168e-17,3.11732029336422e-17,3.19199477903686e-14,3.20283959369022e-14,7.27894549453264e-19,5.76780165609612e-19
primary,4440,3.17737153774781e-15,2.14981186466516e-11,1.99982475271446e-12,1.99982499038622e-11,1.35157773930656e-15,3.94859185727971e-15,3.12448555106998e-13,3.13513370390211e-13,1.88135334849591e-15,1.73941505673537e-16,1.75009613813577e-15,7.06087417843575e-18,1.56949008942177e-18,7.36574615358692e-16,2.36914173507646e-16,8.77569909459537e-17,3.11985702429685e-17,3.19198701773681e-14,3.20284640353679e-14,7.28660586465884e-19,5.77119307075525e-19
primary,4500,3.1800725138955e-15,2.14981168965324e-11,1.99982458969878e-12,1.99982482758445e-11,1.35158103868501e-15,3.94693549657978e-15,3.12447012149305e-13,3.13513085050162e-13,1.88310346768155e-15,1.74103471036975e-16,1.75172415598288e-15,7.06709159222686e-18,1.57037013137308e-18,7.37458085176476e-16,2.37199292644992e-16,8.78262318798469e-17,3.12226664039716e-17,3.19197914258249e-14,3.20285235765642e-14,7.29388625266101e-19,5.77441540990519e-19
primary,4560,3.18263951466136e-15,2.1498115233249e-11,1.99982443477152e-12,1.99982467286045e-11,1.35158420153388e-15,3.94536368610659e-15,3.12445506336986e-13,3.13512773112856e-13,1.88476675097371e-15,1.74257400208508e-16,1.75327139625465e-15,7.07300076242885e-18,1.57120643364408e-18,7.38297706972444e-16,2.37470261995029e-16,8.78920050945432e-17,3.12455561110662e-17,3.19197123141929e-14,3.20285757314032e-14,7.30080555240723e-19,5.77747711166964e-19
primary,4620,3.1850792016425e-15,2.14981136524804e-11,1.99982428753019e-12,1.99982452581218e-11,1.35158723060234e-15,3.94387195337372e-15,3.12444041550439e-13,3.13512441796856e-13,1.88634751947922e-15,1.74403693081861e-16,1.75474187858535e-15,7.07861699386967e-18,1.57200116686288e-18,7.39095674223934e-16,2.37727789298271e-16,8.79544868559071e-17,3.12673006383471e-17,3.19196334777699e-14,3.20286215051242e-14,7.30738171230953e-19,5.78038619251274e-19
primary,4680,3.18739790307104e-15,2.14981121501222e-11,1.99982414759229e-12,1.99982438605791e-11,1.35159012909941e-15,3.94245607945314e-15,3.12442620645681e-13,3.13512097108541e-13,1.88784987759882e-15,1.74542729495558e-16,1.75613942102217e-15,7.08395482855514e-18,1.572756394775e-18,7.39854068094264e-16,2.37972546064293e-16,8.80138441400948e-17,3.12879580374096e-17,3.19195554309369e-14,3.20286617610212e-14,7.31363178345468e-19,5.78315026870748e-19
primary,4740,3.18960163078529e-15,2.14981107222758e-11,1.99982401459492e-12,1.99982425323498e-11,1.35159290058293e-15,3.94111208290422e-15,3.12441245626077e-13,3.13511744025896e-13,1.88927772412466e-15,1.74674870260001e-16,1.75746765034853e-15,7.08902808407161e-18,1.57347407940185e-18,7.40574863533337e-16,2.38205169539046e-16,8.80702351665618e-17,3.13075833214461e-17,3.19194785861024e-14,3.20286972407573e-14,7.31957196516773e-19,5.78577657656201e-19
primary,4800,3.19169609629678e-15,2.14981093652377e-11,1.99982388819291e-12,1.99982412699888e-11,1.35159554886708e-15,3.93983620486189e-15,3.12439917787975e-13,3.13511386655272e-13,1.89063476273748e-15,1.74800458128961e-16,1.75873001184884e-15,7.09384989000216e-18,1.57415608595564e-18,7.4125993500433e-16,2.38426264551655e-16,8.81238098947289e-17,3.13262286368627e-17,3.19194032698329e-14,3.20287285817587e-14,7.3252176481631e-19,5.78827199151348e-19
primary,4860,3.19368672600709e-15,2.14981080754881e-11,1.99982376805864e-12,1.99982400702217e-11,1.35159807794558e-15,3.93862489519372e-15,3.12438637844092e-13,3.13511028365075e-13,1.8919245119403e-15,1.74919818718951e-16,1.75992977854912e-15,7.09843272246726e-18,1.57480418752362e-18,7.41911061863729e-16,2.38636405249464e-16,8.81747104875162e-17,3.13439434235143e-17,3.19193297365789e-14,3.20287563321077e-14,7.33058345542472e-19,5.79064304618403e-19
